mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn
prebreak,600101,2021-05-20,S,S,A,B,S,S,A,4.0278,4.08,3.92,0.16,
prebreak,600278,2021-05-20,S,S,A,A,S,S,A,7.6832,7.97,7.56,0.41,
prebreak,600461,2021-05-20,S,S,A,C,S,S,A,5.4618,5.39,5.15,0.24,
prebreak,600743,2021-05-20,S,S,A,C,S,S,A,1.9814,2.07,1.97,0.1,
prebreak,600865,2021-05-20,S,S,A,C,S,S,A,7.3422,7.43,7.07,0.36,
prebreak,601881,2021-05-20,S,S,A,B,S,S,A,9.0849,8.56,8.13,0.43,
prebreak,000800,2021-05-21,S,S,A,C,S,S,A,9.6569,9.82,9.38,0.44,
prebreak,002012,2021-05-21,S,S,A,B,S,S,A,5.605,5.81,5.52,0.29,
prebreak,002252,2021-05-21,S,S,A,C,S,S,A,7.1583,7.5,7.15,0.35,
prebreak,002270,2021-05-21,S,S,A,C,S,S,A,3.7694,3.87,3.69,0.18,
prebreak,002737,2021-05-21,S,S,A,C,S,S,A,12.5749,12.78,12.14,0.64,
prebreak,002775,2021-05-21,S,S,A,C,S,S,A,4.33,4.72,4.53,0.19,
prebreak,600100,2021-05-21,S,S,A,C,S,S,A,5.9003,6.07,5.85,0.22,
prebreak,600525,2021-05-21,S,S,A,B,S,S,A,5.81,5.61,5.32,0.29,
prebreak,600527,2021-05-21,S,S,A,C,S,S,A,2.2003,2.25,2.18,0.07,
prebreak,600830,2021-05-21,S,S,A,C,S,S,A,4.9812,4.77,4.58,0.19,
prebreak,600895,2021-05-21,S,S,A,C,S,S,A,17.4423,17.1,16.28,0.82,
prebreak,601009,2021-05-21,S,S,A,B,S,S,A,7.3216,7.46,7.1,0.36,
prebreak,603289,2021-05-21,S,S,A,C,S,S,A,7.7055,7.24,6.98,0.26,
prebreak,603368,2021-05-21,S,S,A,C,S,S,A,16.5835,17.52,16.74,0.78,
prebreak,603868,2021-05-21,S,S,A,B,S,S,A,42.2619,41.82,39.87,1.95,
prebreak,603992,2021-05-21,S,S,A,C,S,S,A,15.8737,16.3,15.47,0.83,
prebreak,000554,2021-05-24,S,S,A,C,S,S,A,4.5233,4.48,4.25,0.23,
prebreak,000839,2021-05-24,S,S,A,C,S,S,A,2.23,2.06,1.98,0.08,
prebreak,000997,2021-05-24,S,S,A,C,S,S,A,13.6089,13.05,12.42,0.63,
prebreak,002296,2021-05-24,S,S,A,B,S,S,A,6.3096,6.5,6.17,0.33,
prebreak,002448,2021-05-24,S,S,A,C,S,S,A,5.2304,5.04,4.84,0.2,
prebreak,002929,2021-05-24,S,S,A,C,S,S,A,22.2868,22.88,21.96,0.92,
prebreak,600386,2021-05-24,S,S,A,A,S,S,A,3.4238,3.47,3.29,0.18,
prebreak,600572,2021-05-24,S,S,A,C,S,S,A,3.9444,3.73,3.55,0.18,
prebreak,600713,2021-05-24,S,S,A,C,S,S,A,3.9368,4.03,3.84,0.19,
prebreak,600828,2021-05-24,S,S,A,B,S,S,A,3.4305,3.41,3.29,0.12,
prebreak,603578,2021-05-24,S,S,A,C,S,S,A,11.4588,10.99,10.44,0.55,
prebreak,603700,2021-05-24,S,S,A,C,S,S,A,20.8705,22.61,21.53,1.08,
prebreak,002090,2021-05-25,S,S,A,C,S,S,A,8.3347,8.33,7.88,0.45,
prebreak,002303,2021-05-25,S,S,A,B,S,S,A,2.7051,2.69,2.56,0.13,
prebreak,600206,2021-05-25,S,S,A,C,S,S,A,11.5512,11.54,11.07,0.47,
prebreak,600272,2021-05-25,S,S,A,C,S,S,A,6.8005,6.8,6.48,0.32,
prebreak,600560,2021-05-25,S,S,A,C,S,S,A,8.6447,8.25,7.95,0.3,
prebreak,600768,2021-05-25,S,S,A,C,S,S,A,8.0431,8.2,7.88,0.32,
prebreak,600802,2021-05-25,S,S,A,C,S,S,A,7.3721,7.66,7.28,0.38,
prebreak,601139,2021-05-25,S,S,A,C,S,S,A,6.0624,6.16,5.97,0.19,
prebreak,603045,2021-05-25,S,S,A,C,S,S,A,11.2674,11.41,11.0,0.41,
prebreak,000677,2021-05-26,S,S,A,C,S,S,A,2.84,2.85,2.73,0.12,
prebreak,000852,2021-05-26,S,S,A,C,S,S,A,4.53,4.66,4.44,0.22,
prebreak,002330,2021-05-26,S,S,A,C,S,S,A,5.6672,5.84,5.56,0.28,
prebreak,002437,2021-05-26,S,S,A,C,S,S,A,2.74,2.79,2.68,0.11,
prebreak,002864,2021-05-26,S,S,A,C,S,S,A,17.8964,18.19,17.38,0.81,
prebreak,600265,2021-05-26,S,S,A,C,S,S,A,16.73,16.53,15.75,0.78,
prebreak,600566,2021-05-26,S,S,A,C,S,S,A,14.8779,15.17,14.44,0.73,
prebreak,600606,2021-05-26,S,S,A,C,S,S,A,4.84,4.89,4.68,0.21,
prebreak,600716,2021-05-26,S,S,A,C,S,S,A,4.4754,4.15,3.93,0.22,
prebreak,603367,2021-05-26,S,S,A,A,S,S,A,11.5234,11.83,11.29,0.54,
prebreak,000063,2021-05-27,S,S,A,B,S,S,A,27.993,27.41,25.96,1.45,
prebreak,000720,2021-05-27,S,S,A,C,S,S,A,3.96,4.2,4.0,0.2,
prebreak,000756,2021-05-27,S,S,A,C,S,S,A,8.3393,8.47,8.17,0.3,
prebreak,002349,2021-05-27,S,S,A,B,S,S,A,4.6769,4.75,4.53,0.22,
prebreak,002801,2021-05-27,S,S,A,B,S,S,A,23.4639,23.04,22.05,0.99,
prebreak,002877,2021-05-27,S,S,A,C,S,S,A,6.3481,6.42,6.19,0.23,
prebreak,002930,2021-05-27,S,S,A,C,S,S,A,14.126,14.32,13.68,0.64,
prebreak,600101,2021-05-27,S,S,A,C,S,S,A,4.2314,4.08,3.92,0.16,
prebreak,600278,2021-05-27,S,S,A,C,S,S,A,7.5838,7.75,7.36,0.39,
prebreak,600867,2021-05-27,S,S,A,C,S,S,A,10.5363,10.66,10.24,0.42,
prebreak,603858,2021-05-27,S,S,A,C,S,S,A,20.2813,20.23,19.23,1.0,
prebreak,002012,2021-05-28,S,S,A,C,S,S,A,5.5559,5.75,5.51,0.24,
prebreak,002252,2021-05-28,S,S,A,C,S,S,A,7.2933,7.38,7.04,0.34,
prebreak,002737,2021-05-28,S,S,A,C,S,S,A,12.5668,12.75,12.14,0.61,
prebreak,002746,2021-05-28,S,S,A,A,S,S,A,6.025,6.04,5.82,0.22,
prebreak,601088,2021-05-28,S,S,A,C,S,S,A,13.1611,13.33,12.66,0.67,
prebreak,603289,2021-05-28,S,S,A,B,S,S,A,7.8402,7.95,7.54,0.41,
prebreak,603368,2021-05-28,S,S,A,C,S,S,A,16.9119,17.24,16.54,0.7,
prebreak,603868,2021-05-28,S,S,A,C,S,S,A,42.5186,41.82,39.87,1.95,
prebreak,603992,2021-05-28,S,S,A,C,S,S,A,15.8968,16.28,15.59,0.69,
prebreak,600386,2021-05-31,S,S,A,C,S,S,A,3.3401,3.46,3.3,0.16,
prebreak,600533,2021-05-31,S,S,A,C,S,S,A,3.0335,3.11,2.94,0.17,
prebreak,600789,2021-05-31,S,S,A,C,S,S,A,7.2955,7.35,7.13,0.22,
prebreak,603700,2021-05-31,S,S,A,C,S,S,A,20.531,21.56,20.67,0.89,
prebreak,002090,2021-06-01,S,S,A,C,S,S,A,8.1805,8.6,8.17,0.43,
prebreak,600688,2021-06-01,S,S,A,C,S,S,A,3.4579,3.54,3.37,0.17,
prebreak,601139,2021-06-01,S,S,A,C,S,S,A,6.0537,6.24,5.97,0.27,
prebreak,601929,2021-06-01,S,S,A,C,S,S,A,1.8978,1.94,1.86,0.08,
prebreak,002063,2021-06-02,S,S,A,C,S,S,A,4.9096,5.16,4.94,0.22,
prebreak,600265,2021-06-02,S,S,A,C,S,S,A,16.81,16.53,15.75,0.78,
prebreak,600612,2021-06-02,S,S,A,C,S,S,A,48.972,49.57,47.08,2.49,
prebreak,600716,2021-06-02,S,S,A,C,S,S,A,4.4456,4.16,3.94,0.22,
prebreak,601588,2021-06-02,S,S,A,C,S,S,A,2.3542,2.45,2.35,0.1,
prebreak,601606,2021-06-02,S,S,A,C,S,S,A,10.4146,11.15,10.57,0.58,
prebreak,603590,2021-06-02,S,S,A,B,S,S,A,35.5822,35.41,33.94,1.47,
prebreak,603866,2021-06-02,S,S,A,C,S,S,A,17.513,17.9,17.04,0.86,
prebreak,000063,2021-06-03,S,S,A,A,S,S,A,30.0461,27.41,25.96,1.45,
prebreak,002349,2021-06-03,S,S,A,C,S,S,A,4.4312,4.75,4.53,0.22,
prebreak,002574,2021-06-03,S,S,A,A,S,S,A,4.1835,4.16,4.01,0.15,
prebreak,002930,2021-06-03,S,S,A,B,S,S,A,14.4175,14.32,13.68,0.64,
prebreak,600080,2021-06-03,S,S,A,C,S,S,A,6.7824,6.54,6.19,0.35,
prebreak,603365,2021-06-03,S,S,A,C,S,S,A,11.3408,11.66,11.16,0.5,
prebreak,603858,2021-06-03,S,S,A,C,S,S,A,20.0719,20.23,19.23,1.0,
prebreak,002737,2021-06-04,S,S,A,C,S,S,A,12.7381,12.75,12.14,0.61,
prebreak,002746,2021-06-04,S,S,A,A,S,S,A,6.2391,6.3,5.99,0.31,
prebreak,600558,2021-06-04,S,S,A,C,S,S,A,2.8704,2.93,2.8,0.13,
prebreak,600831,2021-06-04,S,S,A,C,S,S,A,6.0534,6.45,6.2,0.25,
prebreak,603992,2021-06-04,S,S,A,S,S,S,A,17.2675,16.19,15.63,0.56,
prebreak,600351,2021-06-07,S,S,A,C,S,S,A,4.7523,5.01,4.77,0.24,
prebreak,600369,2021-06-07,S,S,A,B,S,S,A,4.557,4.57,4.34,0.23,
prebreak,600789,2021-06-07,S,S,A,C,S,S,A,7.1537,7.49,7.12,0.37,
prebreak,601828,2021-06-07,S,S,A,B,S,S,A,9.9582,9.39,8.95,0.44,
prebreak,603700,2021-06-07,S,S,A,C,S,S,A,20.3698,21.13,20.06,1.07,
prebreak,002090,2021-06-08,S,S,A,B,S,S,A,8.5274,8.42,8.03,0.39,
prebreak,300723,2021-06-08,S,S,A,C,S,S,A,16.9156,18.03,17.11,0.92,
prebreak,002063,2021-06-09,S,S,A,B,S,S,A,5.2846,5.08,4.82,0.26,
prebreak,600612,2021-06-09,S,S,A,B,S,S,A,48.5959,49.06,46.78,2.28,
prebreak,601588,2021-06-09,S,S,A,C,S,S,A,2.3542,2.43,2.32,0.11,
prebreak,601606,2021-06-09,S,S,A,C,S,S,A,10.4047,10.56,10.17,0.39,
prebreak,603590,2021-06-09,S,S,A,C,S,S,A,37.2312,35.41,33.94,1.47,
prebreak,603866,2021-06-09,S,S,A,C,S,S,A,16.7052,17.55,16.73,0.82,
prebreak,002574,2021-06-10,S,S,A,B,S,S,A,4.2128,4.34,4.12,0.22,
prebreak,002820,2021-06-10,S,S,A,C,S,S,A,9.6355,10.0,9.57,0.43,
prebreak,002930,2021-06-10,S,S,A,C,S,S,A,14.4721,14.32,13.68,0.64,
prebreak,002746,2021-06-11,S,S,A,A,S,S,A,5.9891,6.28,6.06,0.22,
prebreak,600739,2021-06-11,S,S,A,C,S,S,A,18.7327,19.23,18.52,0.71,
prebreak,601658,2021-06-11,S,S,A,B,S,S,A,3.9563,4.13,3.94,0.19,
prebreak,603043,2021-06-11,S,S,A,C,S,S,A,23.0107,24.18,23.13,1.05,
prebreak,688128,2021-06-11,S,S,A,B,S,S,A,14.4704,15.02,14.4,0.62,
prebreak,600369,2021-06-15,S,S,A,C,S,S,A,4.4392,4.57,4.34,0.23,
prebreak,603700,2021-06-15,S,S,A,B,S,S,A,20.8905,20.96,20.06,0.9,
prebreak,000755,2021-06-16,S,S,A,C,S,S,A,3.1073,3.17,3.01,0.16,
prebreak,002090,2021-06-16,S,S,A,C,S,S,A,8.5563,8.42,8.03,0.39,
prebreak,300723,2021-06-16,S,S,A,C,S,S,A,16.8829,18.03,17.11,0.92,
prebreak,600968,2021-06-16,S,S,A,A,S,S,A,2.4887,2.27,2.18,0.09,
prebreak,603886,2021-06-16,S,S,A,C,S,S,A,13.17,14.01,13.28,0.73,
prebreak,002063,2021-06-17,S,S,A,C,S,S,A,5.2399,5.08,4.82,0.26,
prebreak,002151,2021-06-17,S,S,A,B,S,S,A,43.5115,43.61,41.5,2.11,
prebreak,002661,2021-06-17,S,S,A,C,S,S,A,12.1592,13.29,12.64,0.65,
prebreak,600061,2021-06-17,S,S,A,C,S,S,A,7.768,8.23,7.81,0.42,
prebreak,603590,2021-06-17,S,S,A,C,S,S,A,34.621,37.48,35.7,1.78,
prebreak,603866,2021-06-17,S,S,A,C,S,S,A,16.5855,17.55,16.73,0.82,
prebreak,002574,2021-06-18,S,S,A,C,S,S,A,4.164,4.34,4.13,0.21,
prebreak,600133,2021-06-18,S,S,A,C,S,S,A,5.158,5.33,5.15,0.18,
prebreak,601009,2021-06-21,S,S,A,C,S,S,A,7.8,8.07,7.71,0.36,
prebreak,601377,2021-06-21,S,S,A,C,S,S,A,7.9557,7.32,6.97,0.35,
prebreak,601519,2021-06-21,S,S,A,C,S,S,A,8.23,8.25,7.93,0.32,
prebreak,601658,2021-06-21,S,S,A,C,S,S,A,3.7987,4.05,3.85,0.2,
prebreak,603328,2021-06-21,S,S,A,C,S,S,A,6.8839,6.89,6.56,0.33,
prebreak,688128,2021-06-21,S,S,A,C,S,S,A,14.9343,15.02,14.35,0.67,
prebreak,600547,2021-06-23,S,S,A,C,S,S,A,18.7313,19.12,18.34,0.78,
prebreak,603886,2021-06-23,S,S,A,C,S,S,A,13.1774,13.41,12.82,0.59,
prebreak,002063,2021-06-24,S,S,A,C,S,S,A,5.3518,5.08,4.82,0.26,
prebreak,600880,2021-06-24,S,S,A,C,S,S,A,3.7073,3.84,3.7,0.14,
prebreak,601010,2021-06-24,S,S,A,C,S,S,A,2.7986,2.92,2.79,0.13,
prebreak,603217,2021-06-24,S,S,A,C,S,S,A,16.1839,16.41,15.61,0.8,
prebreak,603866,2021-06-24,S,S,A,C,S,S,A,16.1317,17.55,16.73,0.82,
prebreak,000063,2021-06-25,S,S,A,C,S,S,A,29.6337,30.95,29.45,1.5,
prebreak,002953,2021-06-25,S,S,A,C,S,S,A,8.2642,8.51,8.15,0.36,
prebreak,600133,2021-06-25,S,S,A,C,S,S,A,5.4709,5.31,5.1,0.21,
prebreak,600461,2021-06-25,S,S,A,C,S,S,A,5.491,5.55,5.28,0.27,
prebreak,600642,2021-06-25,S,S,A,C,S,S,A,4.926,5.11,4.85,0.26,
prebreak,000828,2021-06-28,S,S,A,B,S,S,A,9.9989,9.77,9.26,0.51,
prebreak,001872,2021-06-28,S,S,A,B,S,S,A,14.19,13.72,13.03,0.69,
prebreak,601009,2021-06-28,S,S,A,C,S,S,A,8.1475,8.07,7.71,0.36,
prebreak,603239,2021-06-28,S,S,A,C,S,S,A,14.529,14.18,13.43,0.75,
prebreak,603992,2021-06-28,S,S,A,A,S,S,A,17.0283,16.19,15.63,0.56,
prebreak,002880,2021-06-29,S,S,A,C,S,S,A,37.085,36.35,34.58,1.77,
prebreak,002741,2021-06-30,S,S,A,C,S,S,A,15.8718,15.99,15.16,0.83,
prebreak,300125,2021-07-01,S,S,A,C,S,S,A,13.66,13.31,12.77,0.54,
prebreak,300768,2021-07-01,S,S,A,C,S,S,A,24.5153,25.45,24.32,1.13,
prebreak,600061,2021-07-01,S,S,A,C,S,S,A,7.4909,7.96,7.54,0.42,
prebreak,600880,2021-07-01,S,S,A,C,S,S,A,3.6387,3.78,3.61,0.17,
prebreak,603866,2021-07-01,S,S,A,C,S,S,A,15.6081,17.55,16.73,0.82,
prebreak,000063,2021-07-02,S,S,A,C,S,S,A,29.102,30.79,29.2,1.59,
prebreak,600133,2021-07-02,S,S,A,C,S,S,A,5.1938,5.53,5.29,0.24,
prebreak,600233,2021-07-02,S,S,A,C,S,S,A,8.9075,9.39,8.98,0.41,
prebreak,600567,2021-07-02,S,S,A,C,S,S,A,3.1872,3.36,3.21,0.15,
prebreak,600642,2021-07-02,S,S,A,C,S,S,A,4.7709,5.11,4.85,0.26,
prebreak,002558,2021-07-05,S,S,A,C,S,S,A,12.2048,12.67,12.06,0.61,
prebreak,601009,2021-07-05,S,S,A,C,S,S,A,8.4023,8.07,7.71,0.36,
prebreak,603239,2021-07-05,S,S,A,C,S,S,A,14.8787,14.18,13.43,0.75,
prebreak,002420,2021-07-07,S,S,A,C,S,S,A,4.6,4.67,4.45,0.22,
prebreak,002521,2021-07-07,S,S,A,B,S,S,A,5.9557,5.94,5.67,0.27,
prebreak,002692,2021-07-07,S,S,A,B,S,S,A,2.7693,2.86,2.73,0.13,
prebreak,002741,2021-07-07,S,S,A,A,S,S,A,17.6011,15.99,15.16,0.83,
prebreak,600325,2021-07-07,S,S,A,C,S,S,A,5.1996,5.35,5.08,0.27,
prebreak,000520,2021-07-08,S,S,A,C,S,S,A,3.31,3.36,3.2,0.16,
prebreak,002073,2021-07-08,S,S,A,C,S,S,A,4.5579,4.77,4.55,0.22,
prebreak,300125,2021-07-08,S,S,A,C,S,S,A,15.03,13.31,12.77,0.54,
prebreak,300451,2021-07-08,S,S,A,C,S,S,A,8.2997,8.96,8.51,0.45,
prebreak,600061,2021-07-08,S,S,A,C,S,S,A,7.1731,7.46,7.14,0.32,
prebreak,601010,2021-07-08,S,S,A,C,S,S,A,2.8073,2.91,2.77,0.14,
prebreak,601512,2021-07-08,S,S,A,C,S,S,A,8.2633,8.63,8.2,0.43,
prebreak,600133,2021-07-09,S,S,A,C,S,S,A,5.1401,5.26,5.01,0.25,
prebreak,600461,2021-07-09,S,S,A,A,S,S,A,5.5262,5.54,5.28,0.26,
prebreak,601595,2021-07-09,S,S,A,C,S,S,A,11.0911,11.3,10.77,0.53,
prebreak,603861,2021-07-09,S,S,A,B,S,S,A,8.3027,7.95,7.63,0.32,
prebreak,002746,2021-07-12,S,S,A,C,S,S,A,5.711,5.89,5.68,0.21,
prebreak,600449,2021-07-12,S,S,A,C,S,S,A,9.9633,10.27,9.85,0.42,
prebreak,601009,2021-07-12,S,S,A,C,S,S,A,7.715,8.58,8.16,0.42,
prebreak,601088,2021-07-12,S,S,A,A,S,S,A,12.7947,13.28,12.79,0.49,
prebreak,000678,2021-07-13,S,S,A,C,S,S,A,5.14,5.29,5.07,0.22,
prebreak,300349,2021-07-13,S,S,A,C,S,S,A,10.1027,10.44,9.98,0.46,
prebreak,600029,2021-07-13,S,S,A,B,S,S,A,5.9,5.97,5.73,0.24,
prebreak,600325,2021-07-14,S,S,A,C,S,S,A,5.1073,5.29,5.04,0.25,
prebreak,000520,2021-07-15,S,S,A,C,S,S,A,3.27,3.37,3.23,0.14,
prebreak,002073,2021-07-15,S,S,A,C,S,S,A,4.5483,4.67,4.44,0.23,
prebreak,300125,2021-07-15,S,S,A,C,S,S,A,13.9,13.31,12.77,0.54,
prebreak,600133,2021-07-16,S,S,A,C,S,S,A,5.1312,5.24,4.99,0.25,
prebreak,600461,2021-07-16,S,S,A,B,S,S,A,5.5959,5.7,5.43,0.27,
prebreak,600642,2021-07-16,S,S,A,B,S,S,A,4.8758,4.92,4.69,0.23,
prebreak,600886,2021-07-16,S,S,A,C,S,S,A,8.254,8.46,8.06,0.4,
prebreak,600661,2021-07-19,S,S,A,C,S,S,A,11.08,11.97,11.36,0.61,
prebreak,600787,2021-07-19,S,S,A,B,S,S,A,5.0118,4.92,4.66,0.26,
prebreak,603043,2021-07-19,S,S,A,C,S,S,A,22.383,23.12,21.93,1.19,
prebreak,000554,2021-07-20,S,S,A,C,S,S,A,4.1321,4.37,4.19,0.18,
prebreak,000678,2021-07-20,S,S,A,C,S,S,A,5.02,5.29,5.04,0.25,
prebreak,300349,2021-07-20,S,S,A,C,S,S,A,10.067,10.22,9.7,0.52,
prebreak,600029,2021-07-20,S,S,A,C,S,S,A,6.08,6.0,5.73,0.27,
prebreak,600475,2021-07-20,S,S,A,C,S,S,A,6.8004,6.8,6.52,0.28,
prebreak,002861,2021-07-21,S,S,A,C,S,S,A,12.3918,14.44,13.68,0.76,
prebreak,300425,2021-07-21,S,S,A,B,S,S,A,4.6377,4.53,4.3,0.23,
prebreak,600325,2021-07-21,S,S,A,C,S,S,A,5.0905,5.31,5.06,0.25,
prebreak,002073,2021-07-22,S,S,A,C,S,S,A,4.6058,4.63,4.41,0.22,
prebreak,002519,2021-07-22,S,S,A,C,S,S,A,3.7587,3.86,3.71,0.15,
prebreak,600602,2021-07-22,S,S,A,C,S,S,A,5.4781,5.68,5.43,0.25,
prebreak,300348,2021-07-23,S,S,A,C,S,S,A,15.9123,16.54,15.84,0.7,
prebreak,600133,2021-07-23,S,S,A,C,S,S,A,5.158,5.26,5.0,0.26,
prebreak,600236,2021-07-23,S,S,A,C,S,S,A,4.344,4.43,4.27,0.16,
prebreak,600461,2021-07-23,S,S,A,C,S,S,A,5.6887,5.7,5.43,0.27,
prebreak,600642,2021-07-23,S,S,A,C,S,S,A,4.6076,4.92,4.69,0.23,
prebreak,600742,2021-07-26,S,S,A,C,S,S,A,7.6404,8.16,7.83,0.33,
prebreak,603043,2021-07-26,S,S,A,C,S,S,A,20.5973,22.57,21.71,0.86,
prebreak,603928,2021-07-26,S,S,A,B,S,S,A,5.5731,5.74,5.54,0.2,
prebreak,000501,2021-07-27,S,S,A,C,S,S,A,9.8095,11.1,10.55,0.55,
prebreak,000507,2021-07-27,S,S,A,B,S,S,A,6.2121,5.76,5.54,0.22,
prebreak,000678,2021-07-27,S,S,A,C,S,S,A,4.84,5.11,4.91,0.2,
prebreak,002641,2021-07-27,S,S,A,C,S,S,A,5.6623,6.49,6.2,0.29,
prebreak,002757,2021-07-27,S,S,A,C,S,S,A,12.6974,13.18,12.5,0.68,
prebreak,601789,2021-07-27,S,S,A,C,S,S,A,3.1202,3.28,3.12,0.16,
prebreak,603139,2021-07-27,S,S,A,C,S,S,A,16.0403,17.55,16.67,0.88,
prebreak,603458,2021-07-27,S,S,A,C,S,S,A,9.786,10.42,10.04,0.38,
prebreak,000888,2021-07-28,S,S,A,C,S,S,A,5.5386,6.09,5.82,0.27,
prebreak,600325,2021-07-28,S,S,A,C,S,S,A,4.5873,5.31,5.06,0.25,
prebreak,600503,2021-07-28,S,S,A,C,S,S,A,3.1484,3.45,3.3,0.15,
prebreak,600560,2021-07-28,S,S,A,A,S,S,A,8.2374,9.03,8.67,0.36,
prebreak,603903,2021-07-28,S,S,A,C,S,S,A,9.0424,9.62,9.22,0.4,
prebreak,002073,2021-07-29,S,S,A,C,S,S,A,4.4909,4.64,4.41,0.23,
prebreak,002519,2021-07-29,S,S,A,C,S,S,A,3.7875,3.86,3.69,0.17,
prebreak,300625,2021-07-29,S,S,A,C,S,S,A,12.4128,13.5,12.94,0.56,
prebreak,600479,2021-07-29,S,S,A,C,S,S,A,6.7166,7.38,7.04,0.34,
prebreak,600730,2021-07-29,S,S,A,C,S,S,A,4.2781,4.48,4.29,0.19,
prebreak,002801,2021-07-30,S,S,A,B,S,S,A,23.5898,24.69,23.53,1.16,
prebreak,300348,2021-07-30,S,S,A,C,S,S,A,14.6409,16.54,15.84,0.7,
prebreak,600133,2021-07-30,S,S,A,C,S,S,A,5.2116,5.26,5.0,0.26,
prebreak,600461,2021-07-30,S,S,A,C,S,S,A,5.325,5.78,5.55,0.23,
prebreak,603017,2021-07-30,S,S,A,C,S,S,A,8.5027,9.65,9.19,0.46,
prebreak,603131,2021-07-30,S,S,A,C,S,S,A,17.1249,16.84,16.1,0.74,
prebreak,001872,2021-08-02,S,S,A,C,S,S,A,12.8909,14.06,13.41,0.65,
prebreak,600653,2021-08-02,S,S,A,C,S,S,A,1.81,1.88,1.8,0.08,
prebreak,600742,2021-08-02,S,S,A,C,S,S,A,7.74,8.16,7.83,0.33,
prebreak,603043,2021-08-02,S,S,A,B,S,S,A,19.7487,22.57,21.71,0.86,
prebreak,603356,2021-08-02,S,S,A,C,S,S,A,10.0,10.23,9.74,0.49,
prebreak,603660,2021-08-02,S,S,A,C,S,S,A,6.744,7.08,6.78,0.3,
prebreak,603829,2021-08-02,S,S,A,A,S,S,A,10.5758,10.51,10.06,0.45,
prebreak,603928,2021-08-02,S,S,A,C,S,S,A,5.5573,5.74,5.51,0.23,
prebreak,000507,2021-08-03,S,S,A,A,S,S,A,7.315,5.76,5.54,0.22,
prebreak,000678,2021-08-03,S,S,A,C,S,S,A,4.88,5.11,4.91,0.2,
prebreak,000999,2021-08-03,S,S,A,C,S,S,A,12.6508,12.72,12.07,0.65,
prebreak,002757,2021-08-03,S,S,A,C,S,S,A,12.9356,13.18,12.5,0.68,
prebreak,600777,2021-08-03,S,S,A,C,S,S,A,1.55,1.59,1.53,0.06,
prebreak,603139,2021-08-03,S,S,A,C,S,S,A,16.6679,17.55,16.67,0.88,
prebreak,603183,2021-08-03,S,S,A,C,S,S,A,4.3659,4.57,4.38,0.19,
prebreak,000401,2021-08-04,S,S,A,C,S,S,A,10.8677,11.06,10.55,0.51,
prebreak,000888,2021-08-04,S,S,A,C,S,S,A,5.4355,6.09,5.82,0.27,
prebreak,600325,2021-08-04,S,S,A,C,S,S,A,4.9228,5.31,5.06,0.25,
prebreak,600503,2021-08-04,S,S,A,C,S,S,A,3.3377,3.45,3.3,0.15,
prebreak,600560,2021-08-04,S,S,A,B,S,S,A,9.25,9.03,8.67,0.36,
prebreak,603903,2021-08-04,S,S,A,C,S,S,A,9.1268,9.29,8.9,0.39,
prebreak,002519,2021-08-05,S,S,A,C,S,S,A,3.9221,3.86,3.69,0.17,
prebreak,300625,2021-08-05,S,S,A,C,S,S,A,13.4662,13.5,12.94,0.56,
prebreak,002953,2021-08-06,S,S,A,C,S,S,A,7.5429,8.14,7.83,0.31,
prebreak,300348,2021-08-06,S,S,A,C,S,S,A,16.3692,16.54,15.84,0.7,
prebreak,600133,2021-08-06,S,S,A,C,S,S,A,5.0954,5.21,4.97,0.24,
prebreak,603278,2021-08-06,S,S,A,A,S,S,A,9.8727,9.28,8.82,0.46,
prebreak,603636,2021-08-06,S,S,A,C,S,S,A,8.7579,9.14,8.69,0.45,
prebreak,000952,2021-08-09,S,S,A,C,S,S,A,7.666,7.88,7.48,0.4,
prebreak,001872,2021-08-09,S,S,A,C,S,S,A,12.8823,14.06,13.41,0.65,
prebreak,002252,2021-08-09,S,S,A,C,S,S,A,7.0949,7.35,7.0,0.35,
prebreak,300380,2021-08-09,S,S,A,C,S,S,A,17.7969,17.96,17.08,0.88,
prebreak,603660,2021-08-09,S,S,A,C,S,S,A,6.8036,6.94,6.59,0.35,
prebreak,603790,2021-08-09,S,S,A,A,S,S,A,9.5066,9.63,9.15,0.48,
prebreak,688358,2021-08-09,S,S,A,C,S,S,A,30.1441,30.62,29.04,1.58,
prebreak,000999,2021-08-10,S,S,A,C,S,S,A,12.6923,12.76,12.29,0.47,
prebreak,002545,2021-08-10,S,S,A,C,S,S,A,7.0944,6.57,6.24,0.33,
prebreak,300291,2021-08-10,S,S,A,C,S,S,A,4.59,4.86,4.68,0.18,
prebreak,603139,2021-08-10,S,S,A,C,S,S,A,16.7377,16.9,16.31,0.59,
prebreak,000559,2021-08-11,S,S,A,C,S,S,A,4.7524,4.82,4.57,0.25,
prebreak,000888,2021-08-11,S,S,A,C,S,S,A,5.6042,5.64,5.41,0.23,
prebreak,002818,2021-08-11,S,S,A,C,S,S,A,8.4956,8.58,8.22,0.36,
prebreak,600512,2021-08-11,S,S,A,C,S,S,A,3.2962,3.14,3.01,0.13,
prebreak,002224,2021-08-12,S,S,A,C,S,S,A,4.9833,4.67,4.47,0.2,
prebreak,002864,2021-08-12,S,S,A,C,S,S,A,16.8264,16.93,16.09,0.84,
prebreak,300625,2021-08-12,S,S,A,B,S,S,A,13.5642,13.77,13.04,0.73,
