code,date,grade,entry,risk,trig_pct,variant,r_full,r_money,weight,chase_pct,kind
600993,2020-01-14,A,16.38,0.72,-0.0022,B1,-0.422,-0.211,0.5,,reject_half
601318,2020-01-14,A,65.22,2.72,0.0157,B1,-1.0,-0.5,0.5,,stop_half
603180,2020-01-14,A,29.79,1.43,0.0043,B1,-0.623,-0.311,0.5,,reject_half
603288,2020-01-14,A,47.74,2.14,0.0126,B1,-1.0,-1.0,1.0,0.0199,confirm_add
603790,2020-01-14,A,15.61,0.58,0.0012,B1,-0.178,-0.089,0.5,,reject_half
000333,2020-01-15,A,46.25,1.93,0.0109,B1,-1.0,-0.5,0.5,,stop_half
000501,2020-01-15,B,10.75,0.53,-0.0045,B1,0.139,0.07,0.5,,reject_half
000960,2020-01-15,A,10.21,0.51,0.0063,B1,-1.0,-1.0,1.0,0.0054,confirm_add
000999,2020-01-15,A,16.12,0.63,0.051,B1,1.435,1.435,1.0,0.1001,confirm_add
002153,2020-01-15,S,15.81,0.69,-0.0012,B1,-1.0,-1.0,1.0,0.0181,confirm_add
002190,2020-01-15,A,21.06,0.78,-0.0144,B1,4.71,4.71,1.0,-0.0188,confirm_add
300188,2020-01-15,B,16.85,0.8,-0.0005,B1,7.9,7.9,1.0,0.0128,confirm_add
300395,2020-01-15,A,14.59,0.61,-0.015,B1,-1.0,-1.0,1.0,0.0004,confirm_add
300423,2020-01-15,S,13.67,0.59,0.0036,B1,-1.0,-1.0,1.0,0.0266,confirm_add
300487,2020-01-15,A,15.35,0.78,0.05,B1,-1.0,-1.0,1.0,-0.0123,confirm_add
300619,2020-01-15,B,10.77,0.57,0.0016,B1,-1.0,-1.0,1.0,-0.0099,confirm_add
300642,2020-01-15,S,22.26,0.95,-0.0152,B1,1.889,1.889,1.0,0.0031,confirm_add
600363,2020-01-15,B,15.7,0.73,0.0125,B1,-0.12,-0.06,0.5,,reject_half
600999,2020-01-15,A,13.21,0.67,-0.012,B1,-1.0,-1.0,1.0,0.0005,confirm_add
601163,2020-01-15,A,13.04,0.54,-0.0142,B1,-1.0,-1.0,1.0,0.0113,confirm_add
603306,2020-01-15,A,13.49,0.67,-0.0241,B1,0.939,0.47,0.5,,reject_half
603578,2020-01-15,S,10.73,0.51,0.0248,B1,1.977,0.988,0.5,,reject_half
000050,2020-01-17,B,17.06,0.81,-0.0231,B1,-1.0,-0.5,0.5,,stop_half
002222,2020-01-17,B,11.2,0.58,-0.0091,B1,-1.0,-1.0,1.0,0.0038,confirm_add
300503,2020-01-17,B,11.36,0.55,0.0425,B1,-1.0,-1.0,1.0,-0.0245,confirm_add
300620,2020-01-17,A,18.62,0.92,0.0228,B1,-1.0,-0.5,0.5,,stop_half
300625,2020-01-17,S,12.99,0.7,0.0321,B1,-1.0,-1.0,1.0,-0.0333,confirm_add
300648,2020-01-17,B,16.46,0.78,0.0072,B1,-1.0,-1.0,1.0,0.0006,confirm_add
600271,2020-01-17,A,22.94,0.81,0.0276,B1,-1.0,-0.5,0.5,,stop_half
600498,2020-01-17,S,26.91,0.93,0.1,B1,0.774,0.387,0.5,,no_confirm_space
600566,2020-01-17,A,17.74,0.65,0.0302,B1,0.973,0.973,1.0,0.0736,confirm_add
600779,2020-01-17,A,47.13,1.81,-0.0149,B1,-1.0,-0.5,0.5,,stop_half
601607,2020-01-17,A,16.01,0.58,0.0297,B1,1.461,1.461,1.0,0.0315,confirm_add
603590,2020-01-17,A,33.64,1.26,0.0138,B1,-1.0,-1.0,1.0,0.0112,confirm_add
603899,2020-01-17,S,44.44,1.61,0.0145,B1,-1.0,-1.0,1.0,0.0122,confirm_add
002223,2020-01-20,A,18.49,0.65,0.056,B1,16.333,16.333,1.0,0.0796,confirm_add
002301,2020-01-20,A,12.75,0.6,0.0183,B1,-1.0,-0.5,0.5,,stop_half
002362,2020-01-20,A,17.2,0.8,-0.019,B1,-1.0,-1.0,1.0,0.0423,confirm_add
002465,2020-01-20,B,10.15,0.54,-0.0178,B1,-1.0,-1.0,1.0,0.0198,confirm_add
300124,2020-01-20,B,20.52,1.06,0.0309,B1,0.237,0.119,0.5,,no_confirm_space
300149,2020-01-20,A,13.71,0.66,-0.0057,B1,-0.578,-0.289,0.5,,reject_half
300233,2020-01-20,A,18.51,0.74,0.0204,B1,0.777,0.777,1.0,0.041,confirm_add
600062,2020-01-20,A,11.33,0.51,0.0688,B1,0.53,0.265,0.5,,reject_half
600233,2020-01-20,A,11.91,0.63,0.015,B1,-1.0,-1.0,1.0,-0.0169,confirm_add
600329,2020-01-20,A,11.13,0.54,0.042,B1,-0.556,-0.278,0.5,,reject_half
600372,2020-01-20,A,14.69,0.71,0.0406,B1,-1.0,-0.5,0.5,,stop_half
600754,2020-01-20,B,27.44,1.34,0.0546,B1,-1.0,-0.5,0.5,,stop_half
601877,2020-01-20,A,24.72,1.27,0.0755,B1,-0.229,-0.229,1.0,-0.0105,limit_up_direct_add
603538,2020-01-20,A,13.2,0.51,0.1002,B1,-1.0,-1.0,1.0,-0.1236,limit_up_direct_add
603630,2020-01-20,B,12.63,0.67,0.011,B1,-1.0,-1.0,1.0,0.0014,confirm_add
000738,2020-01-22,A,13.23,0.68,0.1004,B1,-1.0,-1.0,1.0,0.0259,limit_up_direct_add
000960,2020-01-22,A,10.21,0.51,-0.0538,B1,-1.0,-0.5,0.5,,stop_half
000999,2020-01-22,A,16.12,0.59,0.0459,B1,4.675,2.337,0.5,,reject_half
002760,2020-01-22,A,18.01,0.9,-0.0304,B1,-1.0,-0.5,0.5,,stop_half
300423,2020-01-22,A,13.68,0.72,-0.028,B1,-1.0,-0.5,0.5,,stop_half
600196,2020-01-22,A,25.5,1.03,0.0456,B1,-0.017,-0.008,0.5,,reject_half
600363,2020-01-22,B,15.7,0.73,0.0336,B1,-1.0,-0.5,0.5,,stop_half
603578,2020-01-22,S,10.73,0.51,0.0,B1,-1.0,-0.5,0.5,,stop_half
603919,2020-01-22,A,12.4,0.54,-0.0782,B1,-1.0,-0.5,0.5,,stop_half
002230,2020-02-04,A,36.42,1.48,0.0865,B1,4.481,4.481,1.0,0.0291,limit_up_direct_add
002465,2020-02-04,A,10.15,0.54,0.0593,B1,2.985,2.985,1.0,0.0289,confirm_add
002851,2020-02-04,S,22.08,1.05,0.0893,B1,1.365,1.365,1.0,-0.0082,limit_up_direct_add
300124,2020-02-04,B,20.52,1.06,0.0309,B1,-1.0,-0.5,0.5,,stop_half
300149,2020-02-04,A,13.71,0.66,0.0347,B1,-0.11,-0.055,0.5,,reject_half
300233,2020-02-04,S,18.51,0.74,0.0204,B1,-1.0,-1.0,1.0,0.041,confirm_add
600048,2020-02-04,A,12.79,0.65,0.0309,B1,-0.018,-0.009,0.5,,reject_half
600062,2020-02-04,A,11.33,0.51,0.0632,B1,0.315,0.315,1.0,0.006,confirm_add
600233,2020-02-04,A,11.91,0.63,0.0902,B1,0.78,0.78,1.0,0.1001,limit_up_direct_add
600329,2020-02-04,A,11.13,0.54,0.0261,B1,-1.0,-0.5,0.5,,stop_half
600372,2020-02-04,B,14.54,0.56,0.0406,B1,-1.0,-0.5,0.5,,stop_half
600486,2020-02-04,B,50.19,2.53,0.1,B1,-1.0,-1.0,1.0,0.0305,limit_up_direct_add
600585,2020-02-04,B,38.72,1.53,0.0145,B1,-1.0,-0.5,0.5,,stop_half
600754,2020-02-04,B,27.44,1.34,0.0546,B1,-1.0,-0.5,0.5,,stop_half
601877,2020-02-04,B,24.23,1.16,0.0755,B1,-0.506,-0.506,1.0,-0.0105,limit_up_direct_add
603538,2020-02-04,A,13.12,0.63,0.1002,B1,-1.0,-1.0,1.0,-0.1236,limit_up_direct_add
000623,2020-02-05,A,14.79,0.57,-0.0193,B1,-1.0,-0.5,0.5,,stop_half
000776,2020-02-05,S,13.04,0.56,0.0491,B1,-0.272,-0.136,0.5,,reject_half
002032,2020-02-05,A,55.04,2.84,0.0114,B1,-1.0,-1.0,1.0,0.0174,confirm_add
002302,2020-02-05,S,10.98,0.54,-0.0067,B1,-0.029,-0.015,0.5,,reject_half
002393,2020-02-05,A,14.81,0.54,0.0117,B1,-0.652,-0.326,0.5,,reject_half
002690,2020-02-05,A,24.42,1.16,0.0092,B1,-1.0,-1.0,1.0,0.0099,confirm_add
002737,2020-02-05,A,11.73,0.58,-0.0012,B1,0.668,0.334,0.5,,reject_half
300024,2020-02-05,A,14.93,0.59,0.1002,B1,1.712,1.712,1.0,0.0242,limit_up_direct_add
300142,2020-02-05,A,29.75,1.4,0.0385,B1,-0.64,-0.32,0.5,,reject_half
600030,2020-02-05,A,20.99,0.67,-0.0094,B1,-1.0,-0.5,0.5,,stop_half
600085,2020-02-05,A,25.61,1.01,0.0048,B1,0.075,0.037,0.5,,reject_half
600872,2020-02-05,B,36.04,1.77,0.0103,B1,-0.686,-0.343,0.5,,reject_half
601788,2020-02-05,B,12.35,0.61,-0.0061,B1,-1.0,-0.5,0.5,,stop_half
603311,2020-02-05,A,10.56,0.51,0.0385,B1,6.944,6.944,1.0,0.1001,confirm_add
603368,2020-02-05,S,19.72,0.77,0.0465,B1,1.397,0.699,0.5,,reject_half
000738,2020-02-06,A,13.23,0.68,0.1004,B1,-1.0,-1.0,1.0,0.0259,limit_up_direct_add
002025,2020-02-06,A,26.38,1.33,0.0148,B1,-0.149,-0.074,0.5,,reject_half
002038,2020-02-06,S,12.84,0.65,-0.0372,B1,0.746,0.373,0.5,,reject_half
002444,2020-02-06,B,10.75,0.51,0.0049,B1,1.414,1.414,1.0,0.0421,confirm_add
300408,2020-02-06,B,21.91,1.13,0.0227,B1,0.743,0.743,1.0,0.0346,confirm_add
300423,2020-02-06,A,13.68,0.72,0.0124,B1,-1.0,-0.5,0.5,,stop_half
300519,2020-02-06,A,11.59,0.53,-0.0148,B1,-0.015,-0.015,1.0,0.0055,confirm_add
300645,2020-02-06,A,14.99,0.75,0.0999,B1,-1.0,-1.0,1.0,-0.1093,limit_up_direct_add
600196,2020-02-06,A,25.5,1.03,-0.0213,B1,-0.375,-0.187,0.5,,reject_half
600363,2020-02-06,B,15.7,0.73,0.0336,B1,-1.0,-0.5,0.5,,stop_half
603708,2020-02-06,S,22.3,1.03,0.0783,B1,-1.0,-1.0,1.0,-0.0118,limit_up_direct_add
000002,2020-02-07,B,25.99,1.3,0.0373,B1,-0.454,-0.454,1.0,0.0012,confirm_add
300439,2020-02-07,A,13.36,0.71,-0.03,B1,-1.0,-1.0,1.0,0.0316,confirm_add
300520,2020-02-07,S,18.85,0.9,-0.0123,B1,5.577,5.577,1.0,0.0326,confirm_add
300723,2020-02-07,B,13.95,0.52,-0.0091,B1,2.99,2.99,1.0,0.036,confirm_add
603222,2020-02-07,A,37.6,1.42,0.0,B1,-0.028,-0.028,1.0,0.0215,confirm_add
000050,2020-02-10,B,17.11,0.86,0.0639,B1,-1.0,-1.0,1.0,0.0311,confirm_add
000581,2020-02-10,A,14.3,0.6,0.0535,B1,-0.742,-0.742,1.0,0.0024,confirm_add
002222,2020-02-10,B,11.2,0.58,0.0365,B1,-0.099,-0.05,0.5,,reject_half
002271,2020-02-10,B,14.15,0.61,0.0142,B1,3.454,3.454,1.0,0.0228,confirm_add
002468,2020-02-10,S,19.71,1.05,0.0884,B1,-1.0,-1.0,1.0,-0.0187,limit_up_direct_add
002597,2020-02-10,B,21.6,0.91,0.0375,B1,-1.0,-0.5,0.5,,stop_half
002926,2020-02-10,S,10.35,0.55,0.1001,B1,1.002,1.002,1.0,0.032,limit_up_direct_add
300683,2020-02-10,S,31.06,1.06,0.0346,B1,-0.127,-0.063,0.5,,reject_half
300688,2020-02-10,A,15.45,0.6,0.0593,B1,9.919,9.919,1.0,0.0246,confirm_add
600031,2020-02-10,B,15.17,0.54,0.0035,B1,-1.0,-0.5,0.5,,stop_half
600271,2020-02-10,A,22.94,0.81,0.0293,B1,-1.0,-1.0,1.0,0.0165,confirm_add
601198,2020-02-10,A,11.77,0.55,0.053,B1,-0.348,-0.174,0.5,,reject_half
601211,2020-02-10,S,15.44,0.59,0.0231,B1,-1.0,-0.5,0.5,,stop_half
601607,2020-02-10,A,16.22,0.78,-0.0135,B1,-0.255,-0.255,1.0,0.0563,confirm_add
603297,2020-02-10,A,35.17,1.49,0.0871,B1,-1.0,-1.0,1.0,0.1,limit_up_direct_add
603508,2020-02-10,S,23.48,0.96,0.0307,B1,-1.0,-0.5,0.5,,stop_half
603657,2020-02-10,A,16.61,0.51,0.1002,B1,-0.899,-0.899,1.0,-0.0372,limit_up_direct_add
603896,2020-02-10,A,22.53,0.8,0.015,B1,-1.0,-0.5,0.5,,stop_half
002230,2020-02-11,A,36.42,1.48,0.0389,B1,0.868,0.434,0.5,,reject_half
002253,2020-02-11,S,15.35,0.54,0.0216,B1,-1.0,-0.5,0.5,,stop_half
002465,2020-02-11,A,11.06,0.53,0.0185,B1,1.254,1.254,1.0,0.005,confirm_add
002745,2020-02-11,B,12.57,0.54,0.0134,B1,-1.0,-1.0,1.0,0.0251,confirm_add
002851,2020-02-11,S,22.08,1.05,0.0123,B1,1.901,1.901,1.0,0.027,confirm_add
300124,2020-02-11,B,20.52,1.06,0.0309,B1,-1.0,-0.5,0.5,,stop_half
300149,2020-02-11,A,13.71,0.66,0.0854,B1,1.973,1.973,1.0,-0.0308,limit_up_direct_add
300233,2020-02-11,S,18.51,0.74,-0.0035,B1,-0.45,-0.225,0.5,,reject_half
600048,2020-02-11,A,12.79,0.65,0.0309,B1,-0.278,-0.278,1.0,0.0072,confirm_add
600062,2020-02-11,A,11.33,0.51,0.0175,B1,0.86,0.43,0.5,,reject_half
600233,2020-02-11,A,11.91,0.63,0.0061,B1,0.454,0.454,1.0,-0.0297,confirm_add
600486,2020-02-11,B,50.19,2.53,0.04,B1,0.629,0.314,0.5,,reject_half
600585,2020-02-11,A,38.72,1.53,0.0145,B1,-1.0,-0.5,0.5,,stop_half
600893,2020-02-11,A,22.21,0.77,0.1,B1,1.978,1.978,1.0,0.0741,limit_up_direct_add
601877,2020-02-11,B,24.23,1.16,0.0755,B1,-1.0,-1.0,1.0,-0.0105,limit_up_direct_add
603858,2020-02-11,S,18.31,0.89,0.0762,B1,-0.244,-0.244,1.0,0.0274,limit_up_direct_add
000623,2020-02-12,A,14.79,0.57,0.0159,B1,-1.0,-0.5,0.5,,stop_half
000776,2020-02-12,A,13.04,0.56,0.0491,B1,-0.272,-0.136,0.5,,reject_half
002032,2020-02-12,A,55.04,2.84,0.0114,B1,-1.0,-1.0,1.0,0.0174,confirm_add
002338,2020-02-12,B,14.19,0.7,0.0501,B1,-1.0,-1.0,1.0,0.0007,confirm_add
002393,2020-02-12,A,14.81,0.54,0.0117,B1,-0.652,-0.326,0.5,,reject_half
002558,2020-02-12,S,18.37,0.96,0.0609,B1,-1.0,-0.5,0.5,,stop_half
002690,2020-02-12,A,23.45,1.25,0.0451,B1,-1.0,-1.0,1.0,0.0078,confirm_add
002737,2020-02-12,A,11.73,0.58,-0.0379,B1,-0.094,-0.047,0.5,,reject_half
300024,2020-02-12,A,14.93,0.59,0.0156,B1,2.034,2.034,1.0,0.0147,confirm_add
300142,2020-02-12,A,29.75,1.4,0.0385,B1,-0.64,-0.32,0.5,,reject_half
300753,2020-02-12,B,27.83,1.42,-0.0098,B1,-1.0,-1.0,1.0,-0.0002,confirm_add
600030,2020-02-12,A,20.99,0.67,-0.0094,B1,-1.0,-0.5,0.5,,stop_half
600036,2020-02-12,A,26.46,0.76,0.0149,B1,-0.377,-0.189,0.5,,reject_half
600085,2020-02-12,A,25.61,1.01,0.0218,B1,-0.495,-0.247,0.5,,reject_half
600872,2020-02-12,A,36.04,1.77,-0.0041,B1,-1.0,-0.5,0.5,,stop_half
600993,2020-02-12,A,15.22,0.78,0.0131,B1,-0.306,-0.153,0.5,,reject_half
601318,2020-02-12,A,60.88,1.78,0.0172,B1,-0.182,-0.091,0.5,,reject_half
603043,2020-02-12,A,18.47,0.84,0.0085,B1,-1.0,-0.5,0.5,,stop_half
603368,2020-02-12,S,19.72,0.77,-0.0287,B1,-1.0,-1.0,1.0,0.0081,confirm_add
000002,2020-02-14,B,25.99,1.3,0.0373,B1,-1.0,-1.0,1.0,0.0012,confirm_add
300439,2020-02-14,A,13.36,0.71,0.0185,B1,-1.0,-1.0,1.0,0.0091,confirm_add
600309,2020-02-14,B,43.7,2.17,0.0306,B1,-1.0,-1.0,1.0,-0.0056,confirm_add
601336,2020-02-14,A,36.18,1.04,0.0251,B1,-1.0,-1.0,1.0,-0.0006,confirm_add
000001,2020-02-17,A,11.76,0.54,-0.0111,B1,-1.0,-1.0,1.0,0.0026,confirm_add
000050,2020-02-17,B,17.11,0.86,0.0639,B1,-1.0,-1.0,1.0,0.0311,confirm_add
000581,2020-02-17,A,12.64,0.6,0.0284,B1,1.456,1.456,1.0,-0.0106,confirm_add
002222,2020-02-17,B,11.58,0.56,0.0395,B1,-1.0,-1.0,1.0,0.0372,confirm_add
002262,2020-02-17,S,11.22,0.53,0.0696,B1,-1.0,-1.0,1.0,0.0065,confirm_add
002271,2020-02-17,B,14.15,0.61,-0.0014,B1,1.861,1.861,1.0,0.0121,confirm_add
002597,2020-02-17,B,21.6,0.91,0.0375,B1,-1.0,-0.5,0.5,,stop_half
002879,2020-02-17,A,14.73,0.68,-0.0006,B1,3.182,3.182,1.0,0.0018,confirm_add
002926,2020-02-17,S,10.35,0.55,0.1001,B1,-0.551,-0.551,1.0,0.032,limit_up_direct_add
600031,2020-02-17,B,15.17,0.54,0.0035,B1,-1.0,-0.5,0.5,,stop_half
600271,2020-02-17,A,21.45,1.1,0.0034,B1,-1.0,-1.0,1.0,-0.0059,confirm_add
600498,2020-02-17,A,23.96,1.12,0.0137,B1,10.769,10.769,1.0,-0.0042,confirm_add
601021,2020-02-17,A,36.87,1.72,-0.0172,B1,-1.0,-1.0,1.0,0.0288,confirm_add
601198,2020-02-17,A,11.77,0.55,0.053,B1,-0.348,-0.174,0.5,,reject_half
601211,2020-02-17,S,13.86,0.55,-0.0085,B1,-1.0,-1.0,1.0,0.0489,confirm_add
601233,2020-02-17,S,13.34,0.56,-0.0028,B1,-0.172,-0.086,0.5,,reject_half
601607,2020-02-17,A,16.22,0.78,0.0337,B1,0.904,0.452,0.5,,reject_half
603508,2020-02-17,S,21.5,0.98,0.0432,B1,0.735,0.735,1.0,0.0007,confirm_add
002230,2020-02-18,B,36.42,1.48,-0.0347,B1,-1.0,-1.0,1.0,0.0091,confirm_add
002232,2020-02-18,S,10.21,0.51,0.1005,B1,-1.0,-1.0,1.0,0.0996,limit_up_direct_add
002253,2020-02-18,A,13.85,0.74,-0.0014,B1,-1.0,-1.0,1.0,0.0147,confirm_add
002745,2020-02-18,A,12.57,0.54,0.0134,B1,-1.0,-1.0,1.0,0.0251,confirm_add
002780,2020-02-18,A,19.82,1.04,0.0317,B1,-1.0,-1.0,1.0,0.004,confirm_add
300124,2020-02-18,B,19.47,1.03,0.0098,B1,-1.0,-1.0,1.0,0.0,confirm_add
300149,2020-02-18,A,13.71,0.66,-0.0259,B1,-0.034,-0.017,0.5,,reject_half
300607,2020-02-18,A,16.88,0.73,0.0275,B1,4.147,4.147,1.0,0.0347,confirm_add
600048,2020-02-18,A,12.79,0.65,0.0309,B1,-1.0,-1.0,1.0,0.0072,confirm_add
600062,2020-02-18,A,11.33,0.51,-0.0299,B1,-1.0,-1.0,1.0,0.0051,confirm_add
600233,2020-02-18,A,11.91,0.63,-0.0067,B1,-1.0,-1.0,1.0,0.0088,confirm_add
600323,2020-02-18,S,17.45,0.81,0.0279,B1,-1.0,-1.0,1.0,-0.0005,confirm_add
600585,2020-02-18,A,38.72,1.53,0.0145,B1,-1.0,-0.5,0.5,,stop_half
600754,2020-02-18,B,27.44,1.34,0.0546,B1,-1.0,-0.5,0.5,,stop_half
600859,2020-02-18,A,12.18,0.5,-0.0093,B1,-1.0,-0.5,0.5,,stop_half
601877,2020-02-18,B,24.23,1.16,-0.018,B1,-1.0,-1.0,1.0,0.0877,confirm_add
603260,2020-02-18,S,29.15,1.41,0.0449,B1,-1.0,-0.5,0.5,,stop_half
603858,2020-02-18,A,18.31,0.89,0.0762,B1,-1.0,-1.0,1.0,0.0274,limit_up_direct_add
000538,2020-02-19,A,47.03,1.45,0.0176,B1,-0.226,-0.113,0.5,,reject_half
000623,2020-02-19,A,14.21,0.53,0.0312,B1,0.015,0.007,0.5,,reject_half
000776,2020-02-19,S,13.04,0.56,0.0491,B1,-0.272,-0.136,0.5,,reject_half
000777,2020-02-19,S,10.89,0.53,0.014,B1,-1.0,-1.0,1.0,0.0171,confirm_add
002032,2020-02-19,A,53.24,2.25,0.0107,B1,-1.0,-1.0,1.0,0.0225,confirm_add
002142,2020-02-19,S,21.86,1.02,0.0067,B1,-1.0,-1.0,1.0,0.0368,confirm_add
002302,2020-02-19,S,10.98,0.54,-0.0067,B1,-0.029,-0.015,0.5,,reject_half
002338,2020-02-19,A,14.19,0.7,0.0063,B1,-1.0,-1.0,1.0,0.0117,confirm_add
002558,2020-02-19,S,16.79,0.67,0.0789,B1,-1.0,-1.0,1.0,0.0609,limit_up_direct_add
002690,2020-02-19,A,23.45,1.25,0.0092,B1,-1.0,-1.0,1.0,0.0099,confirm_add
002737,2020-02-19,A,11.73,0.58,0.0098,B1,-0.448,-0.224,0.5,,reject_half
300024,2020-02-19,A,14.93,0.59,0.0146,B1,-1.0,-1.0,1.0,-0.0081,confirm_add
300142,2020-02-19,A,29.75,1.4,0.0341,B1,-1.0,-1.0,1.0,0.0003,confirm_add
600030,2020-02-19,A,18.93,0.93,0.0592,B1,1.521,0.761,0.5,,reject_half
600036,2020-02-19,A,26.69,0.81,0.0417,B1,-1.0,-0.5,0.5,,stop_half
600872,2020-02-19,A,35.41,1.39,0.0497,B1,-0.295,-0.148,0.5,,reject_half
600993,2020-02-19,A,15.07,0.7,0.0131,B1,-0.127,-0.063,0.5,,reject_half
601166,2020-02-19,A,12.55,0.52,-0.0039,B1,-0.688,-0.344,0.5,,reject_half
601318,2020-02-19,A,61.26,1.93,0.0193,B1,-0.741,-0.371,0.5,,reject_half
601688,2020-02-19,B,17.13,0.72,0.052,B1,-0.047,-0.023,0.5,,reject_half
601788,2020-02-19,B,10.94,0.52,0.06,B1,2.112,1.056,0.5,,reject_half
603043,2020-02-19,A,17.36,0.88,0.0425,B1,-0.811,-0.811,1.0,0.0017,confirm_add
603288,2020-02-19,S,46.8,2.14,0.0222,B1,-1.0,-0.5,0.5,,stop_half
000333,2020-02-20,A,41.82,1.53,0.0116,B1,-0.39,-0.195,0.5,,reject_half
000999,2020-02-20,A,16.12,0.59,-0.0015,B1,-1.0,-1.0,1.0,0.008,confirm_add
002025,2020-02-20,S,26.38,1.33,0.0367,B1,-1.0,-1.0,1.0,0.0121,confirm_add
002038,2020-02-20,S,12.84,0.65,0.0058,B1,-1.0,-1.0,1.0,0.0086,confirm_add
002444,2020-02-20,B,10.75,0.51,-0.0099,B1,2.207,1.104,0.5,,reject_half
002462,2020-02-20,A,13.93,0.71,0.0069,B1,-0.419,-0.209,0.5,,reject_half
300321,2020-02-20,A,16.25,0.83,0.0277,B1,0.78,0.78,1.0,0.013,confirm_add
300349,2020-02-20,A,13.32,0.6,-0.0125,B1,-1.0,-1.0,1.0,0.0523,confirm_add
300423,2020-02-20,S,13.68,0.72,0.0124,B1,-1.0,-0.5,0.5,,stop_half
300619,2020-02-20,S,11.08,0.5,-0.017,B1,-1.0,-1.0,1.0,0.0225,confirm_add
300642,2020-02-20,B,24.1,1.24,-0.0087,B1,-1.0,-1.0,1.0,0.016,confirm_add
300645,2020-02-20,A,14.99,0.75,0.0121,B1,2.385,2.385,1.0,0.0189,confirm_add
600196,2020-02-20,A,24.91,1.02,0.0941,B1,-1.0,-1.0,1.0,-0.043,limit_up_direct_add
600406,2020-02-20,A,10.09,0.5,0.028,B1,-1.0,-0.5,0.5,,stop_half
600549,2020-02-20,S,11.95,0.5,-0.0114,B1,-1.0,-0.5,0.5,,stop_half
600690,2020-02-20,S,16.19,0.82,-0.0037,B1,-1.0,-0.5,0.5,,stop_half
600999,2020-02-20,S,12.72,0.64,-0.0135,B1,0.715,0.358,0.5,,reject_half
601163,2020-02-20,S,11.97,0.6,0.002,B1,-0.358,-0.179,0.5,,reject_half
601628,2020-02-20,S,27.9,1.23,0.0066,B1,-0.47,-0.235,0.5,,reject_half
000002,2020-02-21,A,25.99,1.3,0.0373,B1,-1.0,-1.0,1.0,0.0012,confirm_add
002254,2020-02-21,A,10.51,0.51,0.1003,B1,-0.029,-0.029,1.0,0.0423,limit_up_direct_add
002595,2020-02-21,A,13.47,0.66,0.0119,B1,-0.089,-0.045,0.5,,reject_half
300439,2020-02-21,A,13.36,0.71,0.0246,B1,-1.0,-1.0,1.0,0.0194,confirm_add
300577,2020-02-21,B,33.04,1.74,-0.0008,B1,-0.71,-0.355,0.5,,reject_half
600104,2020-02-21,S,17.87,0.83,-0.0063,B1,1.534,0.767,0.5,,reject_half
600299,2020-02-21,A,10.5,0.52,-0.0381,B1,-1.0,-0.5,0.5,,stop_half
600309,2020-02-21,A,44.95,2.26,0.0461,B1,-1.0,-0.5,0.5,,stop_half
601336,2020-02-21,A,37.1,1.96,-0.0173,B1,-0.475,-0.237,0.5,,reject_half
601869,2020-02-21,S,33.45,1.7,0.094,B1,-1.0,-1.0,1.0,0.0321,limit_up_direct_add
603585,2020-02-21,A,13.24,0.57,0.0096,B1,-1.0,-0.5,0.5,,stop_half
603587,2020-02-21,B,13.9,0.71,-0.0088,B1,-0.293,-0.147,0.5,,reject_half
603728,2020-02-21,A,11.42,0.57,0.0787,B1,0.974,0.974,1.0,0.0523,limit_up_direct_add
000050,2020-02-24,B,17.11,0.86,0.0135,B1,0.186,0.093,0.5,,reject_half
000581,2020-02-24,B,12.64,0.6,-0.0055,B1,-0.217,-0.217,1.0,0.006,confirm_add
002222,2020-02-24,A,11.58,0.56,-0.0151,B1,-0.304,-0.152,0.5,,reject_half
002879,2020-02-24,B,14.73,0.68,0.0272,B1,2.026,2.026,1.0,0.042,confirm_add
002926,2020-02-24,A,10.35,0.55,-0.0016,B1,-0.77,-0.77,1.0,-0.0256,confirm_add
300625,2020-02-24,S,12.25,0.58,-0.0144,B1,0.558,0.279,0.5,,reject_half
300648,2020-02-24,A,17.23,0.79,0.0286,B1,-1.0,-1.0,1.0,0.1,confirm_add
300688,2020-02-24,A,14.4,0.72,-0.0358,B1,-1.0,-1.0,1.0,0.0536,confirm_add
600031,2020-02-24,A,15.18,0.76,0.0473,B1,-1.0,-1.0,1.0,0.0701,confirm_add
600271,2020-02-24,S,22.52,1.09,-0.0264,B1,-1.0,-1.0,1.0,0.0522,confirm_add
600298,2020-02-24,S,25.69,1.29,0.0441,B1,1.605,1.605,1.0,-0.0296,confirm_add
600498,2020-02-24,S,23.96,1.12,0.0743,B1,10.829,10.829,1.0,-0.0511,limit_up_direct_add
601021,2020-02-24,A,36.87,1.72,0.0079,B1,-1.0,-0.5,0.5,,stop_half
601198,2020-02-24,A,11.77,0.55,-0.0093,B1,-1.0,-0.5,0.5,,stop_half
601211,2020-02-24,A,13.86,0.55,-0.0049,B1,-1.0,-1.0,1.0,-0.006,confirm_add
601233,2020-02-24,B,13.48,0.71,0.0448,B1,-0.797,-0.398,0.5,,reject_half
601607,2020-02-24,A,16.22,0.78,-0.0065,B1,-0.017,-0.009,0.5,,reject_half
603367,2020-02-24,S,15.09,0.72,0.0119,B1,-0.726,-0.363,0.5,,reject_half
603508,2020-02-24,S,21.5,0.98,-0.0242,B1,-1.0,-1.0,1.0,0.0117,confirm_add
603568,2020-02-24,B,12.74,0.52,0.0775,B1,-1.0,-1.0,1.0,0.026,limit_up_direct_add
