code,date,grade,r,entry,cause
002823,2023-10-12,A,2.99,9.97,slow_draw
002873,2023-10-12,S,-1.01,11.9,slow_draw
301062,2023-10-12,A,0.09,10.27,slow_draw
301160,2023-10-12,A,-1.02,16.33,slow_draw
301207,2023-10-12,A,-1.02,27.21,slow_draw
600529,2023-10-12,A,-0.22,25.43,slow_draw
600645,2023-10-12,A,-1.02,18.68,slow_draw
600862,2023-10-12,S,-1.01,24.34,slow_draw
600900,2023-10-12,A,-1.02,20.86,slow_draw
601066,2023-10-12,A,1.16,24.41,fade_high
601088,2023-10-12,A,-1.02,27.13,slow_draw
601688,2023-10-12,B,-0.73,15.8,slow_draw
603195,2023-10-12,A,-1.02,47.08,slow_draw
603668,2023-10-12,A,-1.02,14.9,slow_draw
603979,2023-10-12,B,-1.02,36.76,slow_draw
688002,2023-10-12,S,0.06,48.13,slow_draw
688396,2023-10-12,A,-1.02,54.83,slow_draw
000400,2023-10-16,A,0.13,18.17,slow_draw
002028,2023-10-16,A,-1.02,49.21,slow_draw
002635,2023-10-16,S,-0.0,14.03,slow_draw
002667,2023-10-16,B,0.1,13.5,fade_high
300748,2023-10-16,A,0.42,16.33,slow_draw
300775,2023-10-16,A,-1.02,29.59,slow_draw
301093,2023-10-16,S,1.04,19.28,slow_draw
301096,2023-10-16,B,1.11,65.27,slow_draw
301258,2023-10-16,A,-1.02,39.65,limit_down
600188,2023-10-16,B,-1.01,13.54,slow_draw
603353,2023-10-16,S,11.32,19.32,limit_down
605090,2023-10-16,A,-1.03,21.93,slow_draw
605177,2023-10-16,A,-0.45,28.77,slow_draw
605319,2023-10-16,S,6.35,11.31,slow_draw
002007,2023-10-17,A,-0.08,21.07,slow_draw
002046,2023-10-17,A,1.35,10.99,fade_high
002074,2023-10-17,B,-0.16,23.45,slow_draw
002557,2023-10-17,B,2.61,29.03,fade_high
002977,2023-10-17,A,2.58,32.83,slow_draw
002988,2023-10-17,A,22.62,18.79,limit_down
300191,2023-10-17,A,-1.01,17.69,slow_draw
300583,2023-10-17,A,-1.02,17.8,jump_gap
300976,2023-10-17,B,1.83,23.08,slow_draw
301166,2023-10-17,S,-1.02,39.44,slow_draw
600298,2023-10-17,A,0.31,33.0,slow_draw
600391,2023-10-17,A,-1.02,20.37,slow_draw
601607,2023-10-17,A,-0.41,17.13,slow_draw
601966,2023-10-17,B,-1.02,19.8,slow_draw
603198,2023-10-17,B,-1.02,68.38,fade_high
603508,2023-10-17,A,-0.1,13.71,slow_draw
688180,2023-10-17,S,1.44,39.4,slow_draw
000009,2023-10-24,A,1.94,10.55,slow_draw
000902,2023-10-24,A,0.27,10.43,slow_draw
002007,2023-10-24,A,0.42,20.61,slow_draw
002074,2023-10-24,A,-0.52,23.45,slow_draw
002557,2023-10-24,B,3.46,28.32,slow_draw
002643,2023-10-24,A,-1.02,16.64,slow_draw
002935,2023-10-24,A,1.35,14.5,slow_draw
002977,2023-10-24,A,2.58,32.83,slow_draw
002990,2023-10-24,A,-1.02,30.32,slow_draw
300191,2023-10-24,A,-0.17,17.69,slow_draw
300236,2023-10-24,B,0.28,36.69,slow_draw
300285,2023-10-24,A,-1.02,25.73,slow_draw
300294,2023-10-24,S,0.55,30.82,slow_draw
300529,2023-10-24,S,0.23,21.13,fade_high
300531,2023-10-24,S,4.04,14.68,slow_draw
300900,2023-10-24,B,0.87,17.59,slow_draw
300999,2023-10-24,A,-0.05,34.71,slow_draw
301166,2023-10-24,S,1.21,39.44,fade_high
600298,2023-10-24,A,1.51,32.06,slow_draw
600346,2023-10-24,A,-0.55,13.22,slow_draw
600391,2023-10-24,B,-1.02,20.37,slow_draw
600916,2023-10-24,A,-1.01,9.76,slow_draw
601211,2023-10-24,A,0.91,13.58,slow_draw
601607,2023-10-24,A,-0.43,17.13,slow_draw
603882,2023-10-24,B,1.7,58.22,slow_draw
002294,2023-10-25,A,0.49,29.63,fade_high
002568,2023-10-25,B,-1.01,26.2,slow_draw
002683,2023-10-25,B,-0.23,20.92,slow_draw
002826,2023-10-25,S,0.5,11.81,slow_draw
300181,2023-10-25,A,-0.04,9.64,slow_draw
300463,2023-10-25,A,0.55,15.13,fade_high
300482,2023-10-25,A,1.17,25.13,slow_draw
301238,2023-10-25,A,-0.76,17.98,slow_draw
600038,2023-10-25,A,0.27,36.68,slow_draw
600161,2023-10-25,A,3.62,22.29,slow_draw
600460,2023-10-25,A,-0.7,25.31,fade_high
600486,2023-10-25,A,-1.02,65.18,slow_draw
600803,2023-10-25,A,-1.02,14.75,slow_draw
600867,2023-10-25,A,1.87,10.1,slow_draw
600886,2023-10-25,A,-1.02,11.37,slow_draw
600887,2023-10-25,A,0.13,23.6,slow_draw
600990,2023-10-25,S,-0.26,21.91,slow_draw
601238,2023-10-25,A,-1.01,10.24,slow_draw
603233,2023-10-25,A,1.67,21.17,slow_draw
603630,2023-10-25,A,0.82,14.93,slow_draw
603858,2023-10-25,A,0.64,16.51,slow_draw
603885,2023-10-25,B,1.04,12.75,slow_draw
000538,2023-10-26,A,0.33,43.98,slow_draw
000623,2023-10-26,A,0.52,14.74,slow_draw
000768,2023-10-26,B,0.71,21.6,slow_draw
000776,2023-10-26,A,-0.08,13.57,slow_draw
001203,2023-10-26,A,-0.47,10.72,slow_draw
001219,2023-10-26,A,2.01,13.13,slow_draw
002078,2023-10-26,A,-0.4,11.38,fade_high
002324,2023-10-26,B,2.22,12.92,slow_draw
002484,2023-10-26,B,-1.02,16.81,fade_high
002544,2023-10-26,A,1.34,21.23,slow_draw
002705,2023-10-26,S,-0.22,15.53,slow_draw
002915,2023-10-26,A,-0.58,13.33,slow_draw
300523,2023-10-26,A,-1.01,22.33,fade_high
300627,2023-10-26,A,0.23,21.19,slow_draw
300819,2023-10-26,A,0.68,14.66,slow_draw
301160,2023-10-26,A,3.11,16.95,slow_draw
600285,2023-10-26,B,-1.02,14.74,jump_gap
600435,2023-10-26,A,1.59,10.88,fade_high
600645,2023-10-26,A,2.44,18.56,slow_draw
600760,2023-10-26,A,-0.29,42.61,slow_draw
600893,2023-10-26,A,0.86,35.07,slow_draw
600900,2023-10-26,A,-0.13,20.67,slow_draw
600927,2023-10-26,A,0.58,15.45,slow_draw
600985,2023-10-26,A,1.57,12.4,slow_draw
601088,2023-10-26,A,-0.28,26.72,slow_draw
601318,2023-10-26,A,-1.02,40.45,slow_draw
601688,2023-10-26,B,-1.02,15.17,slow_draw
601699,2023-10-26,B,-1.02,16.94,slow_draw
601717,2023-10-26,A,-1.01,10.49,slow_draw
603195,2023-10-26,A,-1.02,45.41,fade_high
603317,2023-10-26,B,2.86,11.42,fade_high
603658,2023-10-26,B,2.67,38.98,slow_draw
603668,2023-10-26,S,3.08,14.76,fade_high
605016,2023-10-26,A,2.43,14.12,fade_high
688002,2023-10-26,A,1.74,45.1,slow_draw
688008,2023-10-26,A,3.1,50.66,fade_high
688068,2023-10-26,S,4.93,38.73,fade_high
688388,2023-10-26,A,-0.14,14.53,slow_draw
688396,2023-10-26,A,-0.34,53.13,slow_draw
000333,2023-10-27,A,-1.02,46.73,slow_draw
000738,2023-10-27,A,-0.11,20.34,slow_draw
000887,2023-10-27,S,0.64,12.3,slow_draw
000895,2023-10-27,A,-0.2,22.92,slow_draw
000915,2023-10-27,A,0.06,26.37,slow_draw
001207,2023-10-27,S,0.45,11.04,slow_draw
002142,2023-10-27,S,-0.16,22.45,slow_draw
002237,2023-10-27,A,-1.01,11.31,slow_draw
002318,2023-10-27,B,-1.02,17.97,slow_draw
002432,2023-10-27,A,1.05,34.55,slow_draw
002847,2023-10-27,S,2.24,48.08,slow_draw
300109,2023-10-27,A,-0.22,10.27,slow_draw
300171,2023-10-27,A,-0.19,18.36,slow_draw
300321,2023-10-27,A,0.49,18.15,slow_draw
300395,2023-10-27,B,-0.53,42.25,slow_draw
300408,2023-10-27,A,-1.01,31.27,slow_draw
300629,2023-10-27,A,7.71,18.01,slow_draw
300671,2023-10-27,A,-0.18,34.35,slow_draw
300858,2023-10-27,A,1.15,18.91,slow_draw
300863,2023-10-27,A,-0.33,18.4,slow_draw
300869,2023-10-27,A,0.75,21.68,slow_draw
300872,2023-10-27,B,0.39,13.72,slow_draw
300992,2023-10-27,A,2.72,19.6,slow_draw
301071,2023-10-27,A,1.35,32.98,slow_draw
600004,2023-10-27,A,0.47,10.01,slow_draw
600030,2023-10-27,A,-0.1,20.68,slow_draw
600196,2023-10-27,A,0.78,26.57,slow_draw
600380,2023-10-27,A,0.23,11.85,slow_draw
600406,2023-10-27,S,-0.59,21.03,slow_draw
600549,2023-10-27,A,-0.07,16.37,slow_draw
600552,2023-10-27,A,3.57,11.12,slow_draw
600674,2023-10-27,A,-1.02,13.72,slow_draw
603033,2023-10-27,B,1.99,15.46,slow_draw
603087,2023-10-27,A,2.78,43.77,slow_draw
603358,2023-10-27,A,3.19,16.12,slow_draw
603369,2023-10-27,A,-1.01,51.97,slow_draw
605111,2023-10-27,A,1.98,24.5,slow_draw
688711,2023-10-27,B,-1.02,37.87,slow_draw
000400,2023-10-30,A,2.31,17.19,slow_draw
000762,2023-10-30,A,-1.02,23.67,slow_draw
001914,2023-10-30,B,-0.3,12.76,slow_draw
002001,2023-10-30,A,0.38,14.83,slow_draw
002019,2023-10-30,S,2.11,13.57,slow_draw
002028,2023-10-30,A,-1.02,49.37,slow_draw
002128,2023-10-30,A,0.58,12.31,slow_draw
002179,2023-10-30,S,0.24,37.81,slow_draw
002389,2023-10-30,A,-1.01,20.3,slow_draw
002507,2023-10-30,A,0.9,13.92,slow_draw
002733,2023-10-30,A,0.14,14.35,slow_draw
002833,2023-10-30,B,0.07,15.57,slow_draw
003037,2023-10-30,B,0.05,11.39,slow_draw
300373,2023-10-30,B,1.7,34.11,slow_draw
300439,2023-10-30,A,-0.22,11.94,slow_draw
300652,2023-10-30,S,2.84,17.44,slow_draw
300748,2023-10-30,A,2.05,16.33,slow_draw
301087,2023-10-30,A,-0.5,35.03,slow_draw
301096,2023-10-30,A,0.15,65.27,slow_draw
600104,2023-10-30,A,-1.01,14.22,slow_draw
600276,2023-10-30,A,1.35,43.62,slow_draw
600362,2023-10-30,A,-0.46,16.71,slow_draw
600641,2023-10-30,A,1.72,15.82,fade_high
600999,2023-10-30,A,-0.16,13.16,slow_draw
603035,2023-10-30,S,0.35,18.6,slow_draw
603319,2023-10-30,S,2.73,12.11,slow_draw
603690,2023-10-30,A,-0.41,27.27,slow_draw
605090,2023-10-30,A,7.49,21.93,slow_draw
605177,2023-10-30,S,-0.39,28.77,slow_draw
000009,2023-10-31,A,2.13,10.55,slow_draw
000902,2023-10-31,A,0.82,10.43,slow_draw
002007,2023-10-31,A,1.2,20.0,slow_draw
002046,2023-10-31,A,1.35,10.99,fade_high
002074,2023-10-31,S,-1.01,23.45,slow_draw
002353,2023-10-31,A,-1.01,28.8,slow_draw
002557,2023-10-31,A,3.15,28.32,slow_draw
002643,2023-10-31,A,-1.02,16.64,slow_draw
002782,2023-10-31,B,5.67,11.63,slow_draw
002916,2023-10-31,A,0.9,52.68,slow_draw
002935,2023-10-31,A,2.29,14.5,slow_draw
002985,2023-10-31,A,0.94,34.61,slow_draw
002988,2023-10-31,A,5.71,18.83,limit_down
002990,2023-10-31,A,-1.02,30.32,slow_draw
300138,2023-10-31,B,0.3,12.99,slow_draw
300236,2023-10-31,B,-0.03,36.69,slow_draw
300285,2023-10-31,A,-1.02,25.73,slow_draw
300294,2023-10-31,S,0.48,30.82,slow_draw
300695,2023-10-31,A,2.94,33.19,slow_draw
300900,2023-10-31,A,0.71,17.59,slow_draw
300999,2023-10-31,A,-0.26,34.71,slow_draw
301166,2023-10-31,S,1.52,38.02,slow_draw
301278,2023-10-31,A,-0.24,49.62,slow_draw
600298,2023-10-31,A,2.19,32.06,slow_draw
600332,2023-10-31,A,1.72,26.43,slow_draw
600343,2023-10-31,A,0.58,10.1,slow_draw
600346,2023-10-31,A,-0.56,13.22,slow_draw
600391,2023-10-31,B,-1.02,20.37,slow_draw
600459,2023-10-31,A,-0.31,14.28,slow_draw
600660,2023-10-31,A,-0.18,34.6,slow_draw
601606,2023-10-31,A,0.08,12.5,slow_draw
601966,2023-10-31,B,-1.01,19.13,slow_draw
603297,2023-10-31,A,7.62,82.1,slow_draw
603568,2023-10-31,A,-0.31,14.06,slow_draw
603882,2023-10-31,A,1.27,58.22,slow_draw
603926,2023-10-31,S,2.72,10.43,slow_draw
000970,2023-11-01,A,0.43,10.41,slow_draw
002294,2023-11-01,A,1.68,29.63,slow_draw
002683,2023-11-01,B,-1.02,20.92,slow_draw
002826,2023-11-01,S,0.84,11.81,slow_draw
300452,2023-11-01,A,-0.31,14.48,slow_draw
300463,2023-11-01,S,0.46,15.13,slow_draw
300482,2023-11-01,A,3.16,25.13,slow_draw
300636,2023-11-01,S,-0.08,11.57,slow_draw
300893,2023-11-01,B,1.31,13.94,slow_draw
301081,2023-11-01,A,0.74,10.1,slow_draw
301201,2023-11-01,A,3.53,22.95,slow_draw
600007,2023-11-01,A,1.69,16.02,slow_draw
600038,2023-11-01,A,-0.26,37.65,slow_draw
600056,2023-11-01,A,0.25,11.24,slow_draw
600184,2023-11-01,A,-0.15,12.59,slow_draw
600323,2023-11-01,A,-1.02,16.4,slow_draw
600460,2023-11-01,B,-1.01,25.31,fade_high
600867,2023-11-01,B,2.1,9.79,slow_draw
600886,2023-11-01,S,0.09,11.03,slow_draw
600887,2023-11-01,A,0.62,22.98,slow_draw
600990,2023-11-01,A,-0.06,21.91,slow_draw
603057,2023-11-01,B,0.01,20.57,slow_draw
603201,2023-11-01,B,2.14,13.2,slow_draw
603233,2023-11-01,A,2.11,21.05,slow_draw
603301,2023-11-01,S,-0.36,25.25,slow_draw
603520,2023-11-01,S,0.29,15.03,slow_draw
603858,2023-11-01,A,1.25,16.32,slow_draw
603885,2023-11-01,B,0.51,12.75,slow_draw
603950,2023-11-01,A,5.63,13.68,slow_draw
688129,2023-11-01,A,2.57,14.68,slow_draw
688168,2023-11-01,B,0.91,23.54,slow_draw
000738,2023-11-03,A,-1.02,20.56,slow_draw
000887,2023-11-03,S,0.48,12.3,slow_draw
000915,2023-11-03,S,0.82,26.4,slow_draw
002142,2023-11-03,S,-1.01,22.83,slow_draw
002318,2023-11-03,B,-1.02,17.97,slow_draw
002462,2023-11-03,A,1.56,13.31,slow_draw
002847,2023-11-03,S,-0.12,53.05,slow_draw
300109,2023-11-03,A,0.27,10.0,slow_draw
300171,2023-11-03,A,-1.02,18.49,slow_draw
300395,2023-11-03,B,-1.02,42.25,slow_draw
300408,2023-11-03,A,-1.01,31.27,slow_draw
300629,2023-11-03,A,5.67,18.01,slow_draw
300671,2023-11-03,A,-0.06,34.35,slow_draw
300869,2023-11-03,A,-0.02,21.32,slow_draw
300940,2023-11-03,A,2.47,17.61,slow_draw
301071,2023-11-03,A,0.45,33.03,slow_draw
600004,2023-11-03,A,0.31,10.01,slow_draw
600380,2023-11-03,A,0.91,11.48,slow_draw
600406,2023-11-03,S,-1.02,21.34,slow_draw
600549,2023-11-03,A,-0.34,16.45,slow_draw
600552,2023-11-03,A,2.89,11.12,fade_high
600756,2023-11-03,A,0.43,14.42,slow_draw
603085,2023-11-03,A,1.37,10.62,slow_draw
603087,2023-11-03,A,3.7,43.77,slow_draw
603238,2023-11-03,S,1.5,12.14,slow_draw
603358,2023-11-03,A,7.99,16.12,slow_draw
603369,2023-11-03,A,-1.01,51.97,slow_draw
688299,2023-11-03,S,-1.01,15.13,slow_draw
688711,2023-11-03,A,-1.02,37.87,slow_draw
000338,2023-11-06,A,1.13,12.05,slow_draw
000400,2023-11-06,A,3.65,17.01,slow_draw
000513,2023-11-06,A,-1.02,31.7,slow_draw
000762,2023-11-06,A,-1.02,24.78,slow_draw
000792,2023-11-06,A,-1.02,17.26,slow_draw
001211,2023-11-06,A,2.87,15.56,slow_draw
001914,2023-11-06,B,-1.02,12.74,slow_draw
002001,2023-11-06,A,0.39,15.13,slow_draw
002019,2023-11-06,S,3.31,13.57,slow_draw
002179,2023-11-06,A,-1.02,39.34,slow_draw
002203,2023-11-06,A,-0.13,10.5,slow_draw
002389,2023-11-06,S,-1.02,20.02,slow_draw
002635,2023-11-06,S,-0.31,13.93,slow_draw
002733,2023-11-06,A,0.18,14.27,slow_draw
002895,2023-11-06,A,-0.59,16.31,slow_draw
002923,2023-11-06,S,1.61,12.24,slow_draw
300373,2023-11-06,B,0.82,34.11,slow_draw
300577,2023-11-06,A,-1.02,15.14,slow_draw
300631,2023-11-06,B,2.7,26.7,fade_high
300652,2023-11-06,A,2.72,17.44,slow_draw
300748,2023-11-06,A,3.44,16.33,slow_draw
300966,2023-11-06,A,1.55,22.78,slow_draw
300988,2023-11-06,A,-0.15,15.62,slow_draw
301233,2023-11-06,B,0.19,30.44,slow_draw
600104,2023-11-06,A,-1.01,14.22,slow_draw
600276,2023-11-06,B,-1.02,48.37,slow_draw
600523,2023-11-06,S,3.77,13.11,limit_down
600562,2023-11-06,A,-0.31,14.22,slow_draw
600641,2023-11-06,A,2.76,15.82,slow_draw
600999,2023-11-06,A,-0.8,13.45,slow_draw
601058,2023-11-06,A,-1.02,10.82,slow_draw
601156,2023-11-06,A,3.53,11.02,slow_draw
603035,2023-11-06,S,-0.29,18.66,slow_draw
605090,2023-11-06,A,3.74,23.44,limit_down
605255,2023-11-06,A,2.85,16.0,fade_high
002007,2023-11-07,A,-0.06,21.55,slow_draw
002046,2023-11-07,S,1.62,10.99,fade_high
002074,2023-11-07,A,-1.02,23.0,slow_draw
002557,2023-11-07,A,2.77,28.32,slow_draw
002643,2023-11-07,A,-1.02,16.55,slow_draw
002916,2023-11-07,A,-0.22,53.08,slow_draw
002985,2023-11-07,A,0.57,34.61,slow_draw
300236,2023-11-07,A,-0.67,36.69,slow_draw
300294,2023-11-07,A,3.96,30.29,slow_draw
300346,2023-11-07,A,-1.01,25.77,slow_draw
300485,2023-11-07,S,-1.02,11.58,slow_draw
300808,2023-11-07,A,-1.02,14.66,slow_draw
300976,2023-11-07,A,-0.78,25.28,slow_draw
300999,2023-11-07,A,-1.03,34.77,slow_draw
301166,2023-11-07,S,0.21,38.02,slow_draw
600298,2023-11-07,A,0.06,34.3,slow_draw
600332,2023-11-07,A,-0.66,27.5,slow_draw
600343,2023-11-07,A,0.39,10.1,slow_draw
600391,2023-11-07,B,-0.64,19.43,slow_draw
600459,2023-11-07,A,-1.02,14.32,slow_draw
600660,2023-11-07,A,-0.83,34.43,slow_draw
601211,2023-11-07,A,-0.83,14.26,slow_draw
601606,2023-11-07,A,-0.63,12.66,slow_draw
601966,2023-11-07,A,-1.02,19.37,slow_draw
603706,2023-11-07,S,1.43,13.98,fade_high
603882,2023-11-07,A,0.31,58.22,fade_high
603896,2023-11-07,A,-1.01,36.73,slow_draw
000913,2023-11-08,A,-1.01,12.51,slow_draw
000923,2023-11-08,B,-1.01,15.14,fade_high
002048,2023-11-08,A,-0.74,12.72,slow_draw
002223,2023-11-08,A,-0.16,30.97,slow_draw
002683,2023-11-08,B,-1.02,20.71,slow_draw
003026,2023-11-08,S,-1.02,21.15,slow_draw
300482,2023-11-08,A,4.47,25.46,slow_draw
300772,2023-11-08,A,-1.01,10.84,slow_draw
300890,2023-11-08,B,-1.02,35.74,slow_draw
301201,2023-11-08,B,3.14,22.95,slow_draw
301389,2023-11-08,A,-0.02,18.09,slow_draw
600038,2023-11-08,A,-1.03,37.55,slow_draw
600048,2023-11-08,A,-1.01,10.49,slow_draw
600056,2023-11-08,A,-1.02,11.85,slow_draw
600184,2023-11-08,A,-0.01,12.27,slow_draw
600315,2023-11-08,A,-0.84,23.22,slow_draw
600460,2023-11-08,A,-1.01,25.31,slow_draw
600867,2023-11-08,B,1.92,9.79,slow_draw
600990,2023-11-08,A,-0.36,21.15,slow_draw
601137,2023-11-08,A,-1.02,15.06,fade_high
601696,2023-11-08,A,-1.01,11.18,slow_draw
601877,2023-11-08,A,-1.02,21.97,slow_draw
603233,2023-11-08,B,0.18,22.57,slow_draw
603308,2023-11-08,A,1.26,13.74,slow_draw
603520,2023-11-08,A,-1.02,15.47,slow_draw
603858,2023-11-08,A,-0.51,17.12,slow_draw
688046,2023-11-08,A,2.03,16.99,slow_draw
688380,2023-11-08,A,-1.01,24.52,slow_draw
000738,2023-11-10,A,-1.02,20.92,slow_draw
000887,2023-11-10,A,-1.02,12.66,slow_draw
000915,2023-11-10,A,-0.94,26.93,slow_draw
000951,2023-11-10,A,-1.02,13.55,slow_draw
002237,2023-11-10,A,-0.87,11.09,slow_draw
300171,2023-11-10,B,-1.02,18.49,slow_draw
300354,2023-11-10,B,6.14,33.61,fade_high
300395,2023-11-10,B,-1.02,42.25,slow_draw
300566,2023-11-10,B,0.19,16.75,slow_draw
300869,2023-11-10,A,-1.02,21.72,slow_draw
300872,2023-11-10,A,-1.02,14.31,slow_draw
300940,2023-11-10,A,-0.75,19.79,slow_draw
301071,2023-11-10,A,-1.02,33.46,slow_draw
600316,2023-11-10,A,0.48,20.36,fade_high
600456,2023-11-10,B,-1.02,33.36,slow_draw
600549,2023-11-10,S,-1.02,16.77,slow_draw
600756,2023-11-10,S,0.48,14.4,slow_draw
600882,2023-11-10,B,-1.02,17.93,slow_draw
601702,2023-11-10,A,-0.89,16.08,fade_high
603085,2023-11-10,A,-1.01,11.26,slow_draw
603087,2023-11-10,A,3.06,47.39,fade_high
603150,2023-11-10,A,0.0,27.81,slow_draw
603238,2023-11-10,S,0.44,12.14,slow_draw
605116,2023-11-10,B,-0.74,24.68,slow_draw
688711,2023-11-10,A,-1.02,37.89,slow_draw
000002,2023-11-13,A,-1.02,11.72,slow_draw
000400,2023-11-13,A,4.0,17.01,slow_draw
000625,2023-11-13,B,4.95,14.47,slow_draw
000762,2023-11-13,A,-1.02,24.9,fade_high
001226,2023-11-13,B,-1.02,34.7,slow_draw
002001,2023-11-13,A,0.64,15.29,slow_draw
002019,2023-11-13,S,3.02,13.57,slow_draw
002028,2023-11-13,S,0.16,48.68,slow_draw
002179,2023-11-13,A,-1.02,38.93,slow_draw
002203,2023-11-13,A,-0.11,10.5,slow_draw
002389,2023-11-13,A,-1.02,20.1,slow_draw
002635,2023-11-13,S,-1.02,14.38,slow_draw
002933,2023-11-13,A,2.63,29.46,slow_draw
300447,2023-11-13,A,-1.01,15.72,slow_draw
300663,2023-11-13,S,-1.02,15.44,slow_draw
300988,2023-11-13,A,-1.01,15.62,slow_draw
600104,2023-11-13,S,-1.02,14.4,fade_high
600562,2023-11-13,A,-1.02,14.38,slow_draw
600938,2023-11-13,S,0.45,17.34,slow_draw
605090,2023-11-13,A,3.6,23.22,slow_draw
688778,2023-11-13,A,-1.02,35.02,slow_draw
002007,2023-11-14,A,-0.19,21.15,slow_draw
002046,2023-11-14,A,2.1,10.11,slow_draw
002074,2023-11-14,A,-1.02,23.63,slow_draw
002985,2023-11-14,A,-1.03,35.17,limit_down
300294,2023-11-14,A,3.32,30.64,slow_draw
300568,2023-11-14,B,-1.02,15.21,slow_draw
300808,2023-11-14,A,-1.02,14.66,slow_draw
300900,2023-11-14,A,-1.01,18.32,slow_draw
300976,2023-11-14,A,-0.18,25.28,slow_draw
300999,2023-11-14,A,-1.03,34.76,slow_draw
301237,2023-11-14,A,-1.02,31.63,slow_draw
600298,2023-11-14,A,0.57,34.01,slow_draw
600332,2023-11-14,A,-1.03,27.23,slow_draw
600343,2023-11-14,A,-1.02,10.62,slow_draw
600391,2023-11-14,B,-1.02,19.43,slow_draw
600546,2023-11-14,B,2.56,14.23,slow_draw
600566,2023-11-14,A,3.93,23.29,slow_draw
600660,2023-11-14,A,0.2,34.0,slow_draw
600741,2023-11-14,A,-1.02,15.22,slow_draw
600764,2023-11-14,A,1.07,22.49,slow_draw
600977,2023-11-14,A,2.01,11.97,slow_draw
601233,2023-11-14,A,0.14,14.34,fade_high
601606,2023-11-14,A,-1.02,12.87,slow_draw
601966,2023-11-14,B,-1.02,18.68,slow_draw
603095,2023-11-14,B,-1.01,11.61,slow_draw
603225,2023-11-14,A,1.27,12.23,fade_high
603367,2023-11-14,A,-0.17,13.27,slow_draw
603599,2023-11-14,B,-1.02,15.06,slow_draw
603896,2023-11-14,A,-1.02,36.72,slow_draw
688518,2023-11-14,A,2.04,19.83,slow_draw
000923,2023-11-15,B,-1.01,15.14,slow_draw
002048,2023-11-15,S,-1.02,12.66,slow_draw
002223,2023-11-15,A,1.07,30.16,slow_draw
002568,2023-11-15,B,-1.01,26.2,slow_draw
300233,2023-11-15,A,-1.02,17.84,slow_draw
300482,2023-11-15,A,3.54,26.11,fade_high
600038,2023-11-15,A,0.02,38.2,slow_draw
600258,2023-11-15,B,-0.26,15.25,slow_draw
600460,2023-11-15,A,-1.01,24.55,slow_draw
600867,2023-11-15,B,1.58,9.79,slow_draw
600990,2023-11-15,A,-1.03,21.29,slow_draw
603233,2023-11-15,A,0.13,22.57,slow_draw
603308,2023-11-15,A,0.1,14.19,slow_draw
603858,2023-11-15,A,-1.02,17.1,slow_draw
603919,2023-11-15,A,-1.02,25.14,slow_draw
603950,2023-11-15,A,4.64,13.68,slow_draw
688046,2023-11-15,B,3.33,16.99,slow_draw
000333,2023-11-17,A,-1.02,45.55,slow_draw
000534,2023-11-17,A,-1.02,13.03,slow_draw
000893,2023-11-17,A,-1.02,28.38,slow_draw
000895,2023-11-17,A,-0.84,22.7,slow_draw
000998,2023-11-17,A,-1.02,16.49,slow_draw
002025,2023-11-17,B,-1.01,52.05,slow_draw
002142,2023-11-17,A,-1.02,22.77,slow_draw
300395,2023-11-17,A,-1.02,42.25,slow_draw
600196,2023-11-17,A,-1.03,27.45,slow_draw
600316,2023-11-17,A,0.43,20.36,slow_draw
600882,2023-11-17,B,-1.02,18.13,slow_draw
603033,2023-11-17,B,-1.02,17.88,slow_draw
603171,2023-11-17,B,1.46,31.81,fade_high
688295,2023-11-17,A,0.63,28.47,slow_draw
000002,2023-11-20,B,-1.02,12.1,slow_draw
000513,2023-11-20,A,-1.02,31.14,slow_draw
002028,2023-11-20,A,0.03,48.94,slow_draw
300546,2023-11-20,B,-1.02,16.91,slow_draw
600938,2023-11-20,A,0.13,17.49,slow_draw
605090,2023-11-20,A,2.91,23.45,limit_down
605123,2023-11-20,B,0.29,81.14,slow_draw
605300,2023-11-20,B,-1.01,16.17,slow_draw
605566,2023-11-20,B,0.95,20.5,slow_draw
000423,2023-11-21,A,-0.49,44.03,slow_draw
000519,2023-11-21,A,-1.02,14.54,slow_draw
002007,2023-11-21,A,-1.02,21.63,slow_draw
002422,2023-11-21,A,1.0,26.14,slow_draw
002977,2023-11-21,S,-1.01,37.69,slow_draw
002985,2023-11-21,A,-1.03,35.17,limit_down
300285,2023-11-21,B,-1.02,24.92,slow_draw
300485,2023-11-21,A,-1.02,11.59,slow_draw
300856,2023-11-21,A,-1.01,22.02,slow_draw
600298,2023-11-21,A,-0.1,34.6,slow_draw
600332,2023-11-21,A,-1.02,27.57,slow_draw
600546,2023-11-21,A,1.87,14.46,slow_draw
600660,2023-11-21,A,-1.02,34.54,slow_draw
600977,2023-11-21,B,-1.02,12.77,slow_draw
601233,2023-11-21,S,0.3,13.93,fade_high
601966,2023-11-21,A,-1.02,18.68,slow_draw
603031,2023-11-21,A,-0.1,21.86,slow_draw
603722,2023-11-21,A,-1.01,47.15,slow_draw
603855,2023-11-21,B,1.02,16.0,slow_draw
000603,2023-11-23,B,-1.02,12.3,limit_down
000623,2023-11-23,A,-1.02,15.08,slow_draw
001219,2023-11-23,A,1.36,14.31,slow_draw
001979,2023-11-23,B,-1.02,10.44,slow_draw
002324,2023-11-23,B,-1.02,14.21,slow_draw
002690,2023-11-23,A,-1.02,17.37,slow_draw
