mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d,vol_ratio,mom20,_d
prebreak,600729,2018-03-19,S,S,A,C,S,S,A,16.6288,16.26,15.5,0.76,,1,16.26,18.9275,2018-04-11,0,3.4914,1,16.26,18.5485,2018-04-18,0,2.993,1,16.26,21.214,2018-05-04,0,6.498,1.5549,0.0882445627065833,2018-03-19
prebreak,002223,2018-03-26,S,S,A,C,S,S,A,20.1292,20.17,19.2,0.97,,1,20.17,20.9361,2018-04-02,0,0.7735,1,20.17,20.4416,2018-04-11,0,0.264,1,20.17,19.2,2018-04-18,1,-1.0152,2.3363,0.0519009929568932,2018-03-26
prebreak,002602,2018-03-26,S,S,A,C,S,S,A,10.2548,10.9,10.38,0.52,,1,10.9,11.0068,2018-04-02,0,0.1893,1,10.9,10.8621,2018-04-11,0,-0.0887,1,10.9,11.1707,2018-04-25,0,0.5042,1.7978,-0.0021245165343686,2018-03-26
prebreak,600062,2018-03-26,S,S,A,C,S,S,A,16.4114,16.52,15.67,0.85,,1,16.52,16.042,2018-03-29,0,-0.5768,1,16.52,16.042,2018-03-29,0,-0.5768,1,16.52,16.042,2018-03-29,0,-0.5768,1.5757,0.0723270511954412,2018-03-26
prebreak,002242,2018-03-27,S,S,A,C,S,S,A,12.5784,13.16,12.53,0.63,,1,13.16,13.0912,2018-04-03,0,-0.125,1,13.16,12.53,2018-04-12,1,-1.0152,1,13.16,12.53,2018-04-12,1,-1.0152,2.5238,0.0282728490416763,2018-03-27
prebreak,300024,2018-03-27,S,S,A,C,S,S,A,18.6681,19.57,18.53,1.04,,1,19.57,21.6997,2018-04-03,0,2.0322,1,19.57,20.5928,2018-04-12,0,0.9685,1,19.57,19.426,2018-04-26,0,-0.1526,2.2427,0.0539399092970522,2018-03-27
prebreak,000999,2018-04-04,S,S,A,C,S,S,A,13.1259,13.51,12.95,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.51,13.5731,2018-05-08,0,0.0943,2.3114,0.029265473401022,2018-04-04
prebreak,600482,2018-04-04,S,S,A,C,S,S,A,24.373,23.67,22.68,0.99,,1,23.67,24.0204,2018-04-13,0,0.3356,1,23.67,24.5635,2018-04-20,0,0.8838,1,23.67,22.68,2018-05-02,1,-1.0175,1.9894,-0.0106636773099162,2018-04-04
prebreak,300439,2018-04-09,S,S,A,C,S,S,A,19.2651,17.93,17.07,0.86,,1,17.93,20.3246,2018-04-12,0,2.7668,1,17.93,20.3246,2018-04-12,0,2.7668,1,17.93,20.3246,2018-04-12,0,2.7668,3.8332,0.0149049503143765,2018-04-09
prebreak,300583,2018-04-10,S,S,A,C,S,S,A,26.2153,23.83,22.7,1.13,,1,23.83,26.269,2018-04-17,0,2.141,1,23.83,24.3952,2018-04-24,0,0.4838,1,23.83,27.5878,2018-05-10,0,3.3074,2.3532,-0.0016787574337743,2018-04-10
prebreak,000999,2018-04-13,S,S,A,C,S,S,A,12.7613,13.39,12.73,0.66,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.39,13.8454,2018-05-15,0,0.6741,2.3114,0.0201232190110796,2018-04-13
prebreak,000999,2018-04-27,S,S,A,C,S,S,A,12.5425,12.68,12.16,0.52,,1,12.68,13.5731,2018-05-08,0,1.6979,1,12.68,13.8454,2018-05-15,0,2.2211,1,12.68,13.5488,2018-05-29,0,1.6512,1.775,-0.0375331448521829,2018-04-27
prebreak,000423,2018-05-03,S,S,A,C,S,S,A,41.1767,47.46,45.75,1.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,47.46,47.3907,2018-05-31,0,-0.0616,2.4017,0.1525948667081944,2018-05-03
prebreak,002242,2018-05-07,S,S,A,C,S,S,A,12.7396,12.78,12.18,0.6,,1,12.78,12.7615,2018-05-10,0,-0.047,1,12.78,12.7615,2018-05-10,0,-0.047,1,12.78,12.7615,2018-05-10,0,-0.047,1.8279,-0.003130773435309,2018-05-07
prebreak,002690,2018-05-07,S,S,A,C,S,S,A,12.753,11.63,11.08,0.55,,1,11.63,12.4521,2018-05-14,0,1.4777,1,11.63,12.577,2018-05-21,0,1.7047,1,11.63,12.6193,2018-06-04,0,1.7815,1.5397,0.0432501788454682,2018-05-07
prebreak,002672,2018-05-08,S,S,A,C,S,S,A,14.514,13.88,13.15,0.73,,1,13.88,14.4577,2018-05-11,0,0.7764,1,13.88,14.4577,2018-05-11,0,0.7764,1,13.88,14.4577,2018-05-11,0,0.7764,1.6798,-0.0070734493402511,2018-05-08
prebreak,000423,2018-05-10,S,S,A,C,S,S,A,44.256,47.46,45.75,1.71,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,47.46,47.1933,2018-06-04,0,-0.177,2.4017,0.1525948667081944,2018-05-10
prebreak,000999,2018-05-15,S,S,A,C,S,S,A,13.8454,13.96,13.34,0.62,,1,13.96,14.103,2018-05-22,0,0.2134,1,13.96,13.5488,2018-05-29,0,-0.6799,0,13.96,13.34,2018-05-30,1,-1.0165,1.8942,0.1074362143775269,2018-05-15
prebreak,002672,2018-05-15,S,S,A,C,S,S,A,15.0867,13.88,13.15,0.73,,1,13.88,15.4622,2018-05-22,0,2.1516,1,13.88,14.8989,2018-05-29,0,1.3804,1,13.88,15.7626,2018-06-12,0,2.5629,1.5297,0.0023509382592312,2018-05-15
prebreak,600138,2018-05-16,S,S,A,C,S,S,A,21.1296,21.48,20.42,1.06,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,21.48,21.5137,2018-06-04,0,0.0164,2.4787,0.0814741729914692,2018-05-16
prebreak,600066,2018-05-24,S,S,A,C,S,S,A,13.1099,13.46,12.83,0.63,,0,0.0,0.0,,0,0.0,1,13.46,13.3997,2018-06-06,0,-0.112,1,13.46,13.3997,2018-06-06,0,-0.112,1.9509,0.067494696064678,2018-05-24
prebreak,600066,2018-05-31,S,S,A,C,S,S,A,13.2669,13.33,12.78,0.55,,1,13.33,13.4057,2018-06-07,0,0.1191,1,13.33,12.953,2018-06-14,0,-0.7034,1,13.33,12.78,2018-06-19,1,-1.0178,1.5292,0.064830551885388,2018-05-31
prebreak,002186,2018-06-04,S,S,A,C,S,S,A,15.6076,15.29,14.67,0.62,,1,15.29,15.7425,2018-06-07,0,0.7107,1,15.29,15.7425,2018-06-07,0,0.7107,1,15.29,15.7425,2018-06-07,0,0.7107,1.8335,0.0601400122908541,2018-06-04
prebreak,002424,2018-07-09,S,S,A,C,S,S,A,10.7186,11.17,10.6,0.57,,1,11.17,11.0281,2018-07-16,0,-0.2637,1,11.17,10.9314,2018-07-17,0,-0.4333,1,11.17,10.9314,2018-07-17,0,-0.4333,2.093,-0.1042146307314257,2018-07-09
prebreak,601688,2018-10-10,S,S,A,C,S,S,A,12.333,12.79,12.15,0.64,,0,0.0,0.0,,0,0.0,1,12.79,13.1345,2018-10-24,0,0.5227,1,12.79,14.0259,2018-11-07,0,1.9147,2.5176,0.0763101288947993,2018-10-10
prebreak,601688,2018-10-24,S,S,A,C,S,S,A,13.1345,11.78,11.27,0.51,,1,11.78,12.8155,2018-10-29,0,2.0116,1,11.78,12.8155,2018-10-29,0,2.0116,1,11.78,12.8155,2018-10-29,0,2.0116,1.5113,-0.0378207490505008,2018-10-24
prebreak,601628,2018-10-25,S,S,A,C,S,S,A,20.4236,18.83,18.17,0.66,,1,18.83,19.129,2018-11-01,0,0.4311,1,18.83,19.4614,2018-11-08,0,0.9344,1,18.83,19.1553,2018-11-22,0,0.4709,1.501,0.0111839368502453,2018-10-25
prebreak,000028,2018-10-26,S,S,A,C,S,S,A,26.4305,27.8,26.55,1.25,,1,27.8,28.7211,2018-11-02,0,0.7195,1,27.8,27.591,2018-11-09,0,-0.184,1,27.8,26.8923,2018-11-23,0,-0.7426,1.951,0.0365654156367269,2018-10-26
prebreak,002373,2019-01-18,S,S,A,C,S,S,A,11.7073,11.87,11.25,0.62,,1,11.87,12.0992,2019-01-25,0,0.3548,1,11.87,12.5008,2019-02-01,0,1.0023,1,11.87,14.1663,2019-02-22,0,3.6869,2.0221,0.0122037941726609,2019-01-18
prebreak,000999,2019-01-21,S,S,A,C,S,S,A,11.3409,11.52,11.02,0.5,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.52,12.4577,2019-02-25,0,1.8566,1.5336,0.003551327882791,2019-01-21
prebreak,000776,2019-02-15,S,S,A,C,S,S,A,11.2674,11.42,10.87,0.55,,1,11.42,13.3309,2019-02-22,0,3.4564,1,11.42,13.8386,2019-03-01,0,4.3789,1,11.42,13.4947,2019-03-15,0,3.754,2.1125,0.0446713549645636,2019-02-15
prebreak,600999,2019-02-18,S,S,A,C,S,S,A,10.971,10.24,9.73,0.51,,1,10.24,13.3047,2019-02-25,0,5.9902,1,10.24,12.4693,2019-03-04,0,4.3531,1,10.24,12.2898,2019-03-18,0,4.0014,2.1297,0.0415165899397909,2019-02-18
prebreak,600150,2019-02-19,S,S,A,C,S,S,A,13.0765,13.08,12.4,0.68,,1,13.08,13.9174,2019-02-26,0,1.216,1,13.08,16.1209,2019-03-05,0,4.4545,1,13.08,18.5178,2019-03-19,0,7.9771,2.036,-0.0462572134354168,2019-02-19
prebreak,002151,2019-02-20,S,S,A,C,S,S,A,24.2902,21.84,20.77,1.07,,1,21.84,24.9237,2019-02-27,0,2.8646,1,21.84,25.765,2019-03-06,0,3.6504,1,21.84,26.0125,2019-03-20,0,3.8816,3.578,0.0262604013383493,2019-02-20
prebreak,300498,2019-02-20,S,S,A,C,S,S,A,23.3184,20.01,19.32,0.69,,1,20.01,22.8234,2019-02-25,0,4.0528,1,20.01,22.8234,2019-02-25,0,4.0528,1,20.01,22.8234,2019-02-25,0,4.0528,1.9688,0.0235397040733535,2019-02-20
prebreak,300176,2019-03-05,S,S,A,C,S,S,A,42.4431,35.48,33.81,1.67,,1,35.48,39.7675,2019-03-08,0,2.5496,1,35.48,39.7675,2019-03-08,0,2.5496,1,35.48,39.7675,2019-03-08,0,2.5496,4.9988,0.0622840811351728,2019-03-05
prebreak,600897,2019-03-29,S,S,A,C,S,S,A,14.4424,14.5,13.9,0.6,,1,14.5,14.4244,2019-04-03,0,-0.1443,1,14.5,14.4244,2019-04-03,0,-0.1443,1,14.5,14.4244,2019-04-03,0,-0.1443,1.5902,0.0457827034692404,2019-03-29
prebreak,601800,2019-04-04,S,S,A,C,S,S,A,11.0442,10.21,9.68,0.53,,1,10.21,11.464,2019-04-12,0,2.3499,1,10.21,11.4236,2019-04-19,0,2.2738,1,10.21,9.68,2019-05-06,1,-1.014,2.1796,0.0469135194829226,2019-04-04
prebreak,000895,2019-05-31,S,S,A,C,S,S,A,17.6014,18.1,17.28,0.82,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.1,18.2122,2019-07-01,0,0.1199,1.8821,0.0283298884470175,2019-05-31
prebreak,600388,2019-06-20,S,S,A,C,S,S,A,10.5468,10.48,9.95,0.53,,1,10.48,10.5037,2019-06-25,0,0.0297,1,10.48,10.5037,2019-06-25,0,0.0297,1,10.48,10.5037,2019-06-25,0,0.0297,2.0467,0.0342232225930705,2019-06-20
prebreak,600388,2019-06-27,S,S,A,C,S,S,A,10.9432,10.48,9.95,0.53,,1,10.48,10.6129,2019-07-04,0,0.2356,1,10.48,9.95,2019-07-10,1,-1.0144,1,10.48,9.95,2019-07-10,1,-1.0144,1.7719,-0.0079555385241019,2019-06-27
prebreak,600885,2019-07-26,S,S,A,C,S,S,A,11.4581,11.98,11.42,0.56,,1,11.98,12.1769,2019-08-02,0,0.3351,1,11.98,11.9263,2019-08-09,0,-0.1122,1,11.98,11.6142,2019-08-23,0,-0.6691,1.5089,0.0438251849990631,2019-07-26
prebreak,600315,2019-08-15,S,S,A,C,S,S,A,32.9211,29.87,28.44,1.43,,1,29.87,33.2429,2019-08-22,0,2.3413,1,29.87,32.5614,2019-08-29,0,1.865,1,29.87,31.5296,2019-09-12,0,1.144,3.9022,0.0351765549578282,2019-08-15
prebreak,600104,2019-08-20,S,S,A,C,S,S,A,19.7536,20.4,19.48,0.92,,1,20.4,20.3236,2019-08-27,0,-0.0999,1,20.4,20.0386,2019-09-03,0,-0.4095,1,20.4,20.1688,2019-09-18,0,-0.268,2.8445,0.0061803268895221,2019-08-20
prebreak,600885,2019-08-23,S,S,A,C,S,S,A,11.6142,12.02,11.47,0.55,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,12.02,12.1201,2019-09-23,0,0.1654,1.8126,0.0208121957745026,2019-08-23
prebreak,600104,2019-08-27,S,S,A,C,S,S,A,20.3236,20.16,19.45,0.71,,1,20.16,20.0386,2019-09-03,0,-0.1925,1,20.16,20.7632,2019-09-10,0,0.8275,1,20.16,19.45,2019-09-25,1,-1.0209,1.7154,-0.0032552942492541,2019-08-27
prebreak,600048,2019-09-20,S,S,A,C,S,S,A,11.2168,11.58,11.02,0.56,,0,0.0,0.0,,0,0.0,1,11.58,12.0861,2019-10-11,0,0.8875,0,11.58,11.9476,2019-10-25,0,0.6404,1.7589,0.1166266352000566,2019-09-20
prebreak,600048,2019-09-27,S,S,A,C,S,S,A,10.9552,11.42,10.85,0.57,,1,11.42,12.0861,2019-10-11,0,1.1527,1,11.42,11.7861,2019-10-18,0,0.6266,0,11.42,11.4014,2019-11-01,0,-0.0478,1.7589,0.1011982879088642,2019-09-27
prebreak,000997,2019-10-22,S,S,A,C,S,S,A,14.0067,14.95,14.24,0.71,,1,14.95,14.4153,2019-10-29,0,-0.7687,1,14.95,14.24,2019-10-30,1,-1.0154,1,14.95,14.24,2019-10-30,1,-1.0154,5.5343,-0.0425448388880688,2019-10-22
prebreak,002223,2019-10-25,S,S,A,C,S,S,A,19.0345,19.7,18.95,0.75,,0,0.0,0.0,,0,0.0,1,19.7,19.6067,2019-11-08,0,-0.1443,1,19.7,18.95,2019-11-11,1,-1.0193,1.7871,0.0287794145212885,2019-10-25
prebreak,603678,2019-11-14,S,S,A,C,S,S,A,19.1828,20.75,19.67,1.08,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,20.75,20.2015,2019-12-04,0,-0.5222,4.0214,-0.006554891673748,2019-11-14
prebreak,603180,2019-11-25,S,S,A,C,S,S,A,26.5629,28.38,27.27,1.11,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,28.38,27.657,2019-12-23,0,-0.6704,1.9104,0.0094369851335314,2019-11-25
prebreak,600754,2019-11-29,S,S,A,C,S,S,A,21.9887,22.23,21.08,1.15,,1,22.23,23.258,2019-12-06,0,0.8787,1,22.23,24.1072,2019-12-13,0,1.6166,1,22.23,26.6367,2019-12-27,0,3.8148,2.3367,0.0584451498662739,2019-11-29
prebreak,300001,2019-12-05,S,S,A,C,S,S,A,15.7989,15.86,15.03,0.83,,1,15.86,17.8031,2019-12-12,0,2.325,1,15.86,17.5489,2019-12-19,0,2.019,1,15.86,17.6173,2020-01-03,0,2.1014,2.6655,-0.0446096665247459,2019-12-05
prebreak,300316,2019-12-10,S,S,A,C,S,S,A,13.567,13.42,12.7,0.72,,1,13.42,14.1146,2019-12-17,0,0.95,1,13.42,14.2374,2019-12-24,0,1.1204,1,13.42,15.8141,2020-01-08,0,3.3088,1.5366,-0.0523830991272205,2019-12-10
prebreak,300001,2019-12-12,S,S,A,C,S,S,A,17.8031,15.86,15.03,0.83,,1,15.86,17.5489,2019-12-19,0,2.019,1,15.86,17.5978,2019-12-26,0,2.0778,1,15.86,19.1033,2020-01-10,0,3.8906,1.8898,0.0575311513956851,2019-12-12
prebreak,600612,2019-12-12,S,S,A,C,S,S,A,38.0335,39.55,37.53,2.02,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,39.55,39.1325,2020-01-10,0,-0.2214,1.8029,0.0014293376457785,2019-12-12
prebreak,300607,2019-12-13,S,S,A,C,S,S,A,14.1641,13.76,13.22,0.54,,1,13.76,16.1382,2019-12-20,0,4.382,1,13.76,16.8245,2019-12-27,0,5.652,1,13.76,16.9191,2020-01-13,0,5.8272,3.5131,0.0232456332604309,2019-12-13
prebreak,600372,2019-12-13,S,S,A,C,S,S,A,12.9872,13.34,12.73,0.61,,1,13.34,13.5797,2019-12-20,0,0.3761,1,13.34,13.5033,2019-12-27,0,0.2509,1,13.34,14.5927,2020-01-13,0,2.0357,1.9337,0.0487716023988824,2019-12-13
prebreak,603833,2019-12-17,S,S,A,C,S,S,A,60.7613,58.92,56.14,2.78,,1,58.92,63.9501,2019-12-24,0,1.7921,1,58.92,67.7118,2019-12-31,0,3.1444,1,58.92,65.7557,2020-01-15,0,2.4412,2.7452,-0.0038309917217509,2019-12-17
prebreak,601163,2019-12-24,S,S,A,C,S,S,A,12.017,12.33,11.82,0.51,,1,12.33,12.516,2019-12-31,0,0.3461,1,12.33,12.5651,2020-01-08,0,0.4423,1,12.33,12.9005,2020-01-22,0,1.0995,1.779,0.0820270007041508,2019-12-24
prebreak,002142,2019-12-30,S,S,A,C,S,S,A,22.5697,23.2,22.17,1.03,,1,23.2,23.8339,2020-01-07,0,0.5979,1,23.2,23.0883,2020-01-14,0,-0.1255,1,23.2,22.17,2020-01-22,1,-1.0165,1.8692,0.0758278156191523,2019-12-30
prebreak,300024,2019-12-30,S,S,A,C,S,S,A,14.01,14.35,13.77,0.58,,1,14.35,14.74,2020-01-07,0,0.6532,1,14.35,14.64,2020-01-14,0,0.4809,1,14.35,13.77,2020-02-03,1,-1.0182,1.8975,0.0749063670411984,2019-12-30
prebreak,300596,2020-01-03,S,S,A,C,S,S,A,33.7316,33.27,31.71,1.56,,1,33.27,36.5904,2020-01-10,0,2.1109,1,33.27,35.8099,2020-01-17,0,1.6109,1,33.27,31.71,2020-02-03,1,-1.0156,5.2332,0.0598895732553346,2020-01-03
prebreak,002558,2020-01-07,S,S,A,C,S,S,A,18.1192,16.78,16.01,0.77,,1,16.78,17.6842,2020-01-14,0,1.1569,1,16.78,16.4514,2020-01-21,0,-0.443,1,16.78,16.01,2020-02-03,1,-1.0159,1.6022,0.0435452969828356,2020-01-07
prebreak,300625,2020-01-10,S,S,A,C,S,S,A,13.7966,12.99,12.29,0.7,,1,12.99,13.575,2020-01-17,0,0.8211,1,12.99,12.29,2020-02-03,1,-1.0135,1,12.99,12.29,2020-02-03,1,-1.0135,4.6264,0.0999791317554714,2020-01-10
prebreak,002223,2020-01-13,S,S,A,C,S,S,A,18.2773,18.55,17.82,0.73,,1,18.55,18.8496,2020-01-20,0,0.3908,1,18.55,25.2325,2020-02-04,0,9.1291,1,18.55,25.5847,2020-02-18,0,9.6112,1.6942,0.0883131123130414,2020-01-13
prebreak,300718,2020-01-13,S,S,A,C,S,S,A,13.334,12.83,12.24,0.59,,1,12.83,14.4749,2020-01-20,0,2.7697,1,12.83,14.4398,2020-02-04,0,2.7102,1,12.83,13.9717,2020-02-18,0,1.9174,2.9625,0.0786311542926578,2020-01-13
prebreak,002558,2020-01-14,S,S,A,C,S,S,A,17.6842,16.78,16.01,0.77,,1,16.78,17.2128,2020-01-17,0,0.5452,1,16.78,17.2128,2020-01-17,0,0.5452,1,16.78,17.2128,2020-01-17,0,0.5452,1.5306,0.0301888463258486,2020-01-14
prebreak,300024,2020-01-14,S,S,A,C,S,S,A,14.64,14.94,14.25,0.69,,1,14.94,15.2,2020-01-21,0,0.3601,1,14.94,14.25,2020-02-03,1,-1.0158,1,14.94,14.25,2020-02-03,1,-1.0158,2.6518,0.0709677419354839,2020-01-14
prebreak,300423,2020-01-15,S,S,A,C,S,S,A,13.3793,13.67,13.08,0.59,,1,13.67,13.9653,2020-01-22,0,0.4826,1,13.67,13.08,2020-02-03,1,-1.017,0,13.67,13.08,2020-02-03,1,-1.017,1.5646,0.109161566201883,2020-01-15
prebreak,603578,2020-01-15,S,S,A,C,S,S,A,11.9141,10.73,10.22,0.51,,1,10.73,11.7382,2020-01-20,0,1.9596,1,10.73,11.7382,2020-01-20,0,1.9596,1,10.73,11.7382,2020-01-20,0,1.9596,2.7174,0.0308718362987128,2020-01-15
prebreak,600498,2020-01-17,S,S,A,C,S,S,A,26.1592,26.91,25.98,0.93,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,26.91,27.6295,2020-02-24,0,0.7511,3.6855,0.028700757766304,2020-01-17
prebreak,300233,2020-02-04,S,S,A,C,S,S,A,17.2964,18.51,17.77,0.74,,1,18.51,17.9751,2020-02-11,0,-0.7414,1,18.51,18.397,2020-02-18,0,-0.1717,1,18.51,17.77,2020-02-28,1,-1.0184,2.4482,0.0167890220236195,2020-02-04
prebreak,000776,2020-02-05,S,S,A,C,S,S,A,11.3919,13.04,12.48,0.56,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.04,12.8876,2020-02-24,0,-0.2897,2.3329,0.02638633568883,2020-02-05
prebreak,002302,2020-02-05,S,S,A,C,S,S,A,8.6141,10.98,10.44,0.54,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,10.98,10.9643,2020-03-04,0,-0.0445,2.5756,0.2828191514359111,2020-02-05
prebreak,603368,2020-02-05,S,S,A,C,S,S,A,21.6289,19.72,18.95,0.77,,1,19.72,20.7959,2020-02-10,0,1.3769,1,19.72,20.7959,2020-02-10,0,1.3769,1,19.72,20.7959,2020-02-10,0,1.3769,3.7784,0.0204267819359358,2020-02-05
prebreak,002038,2020-02-06,S,S,A,C,S,S,A,14.2848,12.84,12.19,0.65,,1,12.84,13.325,2020-02-11,0,0.7307,1,12.84,13.325,2020-02-11,0,0.7307,1,12.84,13.325,2020-02-11,0,0.7307,1.9712,0.034495900391241,2020-02-06
prebreak,603708,2020-02-06,S,S,A,C,S,S,A,21.2903,22.3,21.27,1.03,,1,22.3,22.4534,2020-02-13,0,0.1324,1,22.3,22.116,2020-02-20,0,-0.195,1,22.3,21.27,2020-02-24,1,-1.0158,2.0128,0.034056459066841,2020-02-06
prebreak,300520,2020-02-07,S,S,A,C,S,S,A,22.2779,18.85,17.95,0.9,,1,18.85,23.4959,2020-02-14,0,5.143,1,18.85,24.0853,2020-02-21,0,5.7974,1,18.85,23.8692,2020-03-06,0,5.5574,1.8201,0.0278642405549385,2020-02-07
prebreak,002468,2020-02-10,S,S,A,C,S,S,A,18.8723,19.71,18.66,1.05,,1,19.71,20.3601,2020-02-17,0,0.6045,1,19.71,19.5966,2020-02-24,0,-0.1222,1,19.71,18.66,2020-02-28,1,-1.0136,4.4413,0.0363270185432775,2020-02-10
prebreak,002926,2020-02-10,S,S,A,C,S,S,A,9.7406,10.35,9.8,0.55,,0,0.0,0.0,,0,0.0,1,10.35,11.607,2020-02-24,0,2.2698,1,10.35,10.9013,2020-03-09,0,0.9875,3.531,0.0292028480296309,2020-02-10
prebreak,601211,2020-02-10,S,S,A,C,S,S,A,13.5854,15.44,14.85,0.59,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,15.44,14.85,2020-03-09,1,-1.0193,1.6372,0.1460372208147944,2020-02-10
prebreak,603508,2020-02-10,S,S,A,C,S,S,A,20.9707,23.48,22.52,0.96,,0,0.0,0.0,,0,0.0,1,23.48,23.8438,2020-02-24,0,0.3601,1,23.48,22.52,2020-02-25,1,-1.018,1.8863,0.0320536547243917,2020-02-10
prebreak,002253,2020-02-11,S,S,A,C,S,S,A,13.2212,15.35,14.81,0.54,,0,0.0,0.0,,0,0.0,1,15.35,15.3543,2020-02-25,0,-0.0137,1,15.35,14.81,2020-02-26,1,-1.021,2.7062,0.0120305970103247,2020-02-11
prebreak,603858,2020-02-11,S,S,A,C,S,S,A,17.0995,18.31,17.42,0.89,,0,0.0,0.0,,0,0.0,1,18.31,19.2183,2020-02-25,0,1.0043,1,18.31,18.0927,2020-03-10,0,-0.2597,2.2738,0.0435183346943162,2020-02-11
prebreak,002558,2020-02-12,S,S,A,C,S,S,A,16.7687,18.37,17.41,0.96,,0,0.0,0.0,,0,0.0,1,18.37,17.41,2020-02-26,1,-1.0139,1,18.37,17.41,2020-02-26,1,-1.0139,2.2872,0.0672278642761448,2020-02-12
prebreak,002262,2020-02-17,S,S,A,C,S,S,A,10.5991,11.22,10.69,0.53,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.22,10.69,2020-03-12,1,-1.0155,2.8917,0.0308877433591114,2020-02-17
prebreak,002926,2020-02-17,S,S,A,C,S,S,A,9.9635,10.35,9.8,0.55,,1,10.35,11.607,2020-02-24,0,2.2698,1,10.35,10.9199,2020-03-02,0,1.0212,1,10.35,10.047,2020-03-16,0,-0.5648,3.531,0.0292028480296309,2020-02-17
prebreak,603508,2020-02-17,S,S,A,C,S,S,A,21.4352,21.5,20.52,0.98,,1,21.5,23.8438,2020-02-24,0,2.3734,1,21.5,24.5035,2020-03-02,0,3.0462,1,21.5,22.2199,2020-03-16,0,0.7174,1.577,-0.0776088755769599,2020-02-17
prebreak,002232,2020-02-18,S,S,A,C,S,S,A,9.0288,10.21,9.7,0.51,,1,10.21,10.6731,2020-02-25,0,0.8923,1,10.21,10.2399,2020-03-03,0,0.0433,1,10.21,9.7,2020-03-17,1,-1.0146,4.48,0.0474402125996025,2020-02-18
prebreak,603260,2020-02-18,S,S,A,C,S,S,A,27.1699,29.15,27.74,1.41,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,0,29.15,27.74,2020-03-09,1,-1.0151,2.8467,0.2212112260796941,2020-02-18
prebreak,000776,2020-02-19,S,S,A,C,S,S,A,12.5137,13.04,12.48,0.56,,1,13.04,12.8876,2020-02-24,0,-0.2897,1,13.04,12.8876,2020-02-24,0,-0.2897,1,13.04,12.8876,2020-02-24,0,-0.2897,2.3329,0.02638633568883,2020-02-19
prebreak,002302,2020-02-19,S,S,A,C,S,S,A,9.62,10.98,10.44,0.54,,0,0.0,0.0,,0,0.0,1,10.98,10.9643,2020-03-04,0,-0.0445,0,10.98,10.9643,2020-03-05,0,-0.0445,2.5756,0.2828191514359111,2020-02-19
prebreak,002558,2020-02-19,S,S,A,C,S,S,A,16.3155,16.79,16.12,0.67,,1,16.79,17.385,2020-02-26,0,0.8685,1,16.79,17.5029,2020-03-04,0,1.0443,1,16.79,16.12,2020-03-10,1,-1.0184,2.5869,-0.0352330185528916,2020-02-19
prebreak,603288,2020-02-19,S,S,A,C,S,S,A,45.1738,46.8,44.66,2.14,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,46.8,44.66,2020-03-09,1,-1.016,1.8295,0.0221194133793378,2020-02-19
prebreak,002025,2020-02-20,S,S,A,C,S,S,A,26.1819,26.38,25.05,1.33,,1,26.38,25.8426,2020-02-27,0,-0.4189,1,26.38,25.05,2020-02-28,1,-1.0144,1,26.38,25.05,2020-02-28,1,-1.0144,2.0219,0.01735971335306,2020-02-20
prebreak,300423,2020-02-20,S,S,A,C,S,S,A,13.3598,13.68,12.96,0.72,,1,13.68,12.96,2020-02-25,1,-1.0138,1,13.68,12.96,2020-02-25,1,-1.0138,1,13.68,12.96,2020-02-25,1,-1.0138,1.6993,0.0345538130138614,2020-02-20
prebreak,600999,2020-02-20,S,S,A,C,S,S,A,13.5568,12.72,12.08,0.64,,1,12.72,13.1779,2020-02-25,0,0.6999,1,12.72,13.1779,2020-02-25,0,0.6999,1,12.72,13.1779,2020-02-25,0,0.6999,1.7038,-0.0423951090469966,2020-02-20
